ZIP_CODE,MEDIAN_HOUSEHOLD_INCOME,MEAN_HOUSEHOLD_INCOME,
88337,48959,54323,
88338,43143,52366,
88339,46886,52561,
88340,23940,33445,
88341,42520,52753,
88342,40049,46050,
88343,42399,50976,
88344,35382,42696,
88345,46396,58942,
88346,42470,51113,
88347,27195,35682,
88348,42399,50976,
88349,27195,35682,
88350,27195,35682,
88351,43475,52986,
88352,36342,52039,
88353,28488,37882,
88354,27195,35682,
88355,48591,62998,
88401,30878,38968,
88410,39065,47781,
88411,35369,46482,
88414,39975,48487,
88415,39904,48432,
88416,43409,45979,
88417,28488,37882,
88418,39975,48487,
88419,39007,47950,
88421,43409,45979,
88422,42245,50750,
88424,39975,48487,
88426,35305,46370,
88427,35369,46482,
88430,86480,110175,
88431,33870,40803,
88434,35369,46482,
88435,28488,37882,
88436,39975,48487,
89001,46719,49073,
89002,75534,85505,
89003,23598,34736,
89004,84750,110187,
89005,62219,91696,
89007,50403,61593,
89008,46344,49550,
89010,111959,133848,
89011,60941,73753,
89012,78899,95300,
89013,39712,61183,
89014,59652,76582,
89015,55883,64067,
89017,46701,49048,
89018,41280,56911,
89019,113434,120286,
89020,23598,34736,
89021,61773,69612,
89022,64583,73875,
89025,35478,62125,
89026,32228,37068,
89027,44198,53503,
89029,43073,54120,
89030,35239,44255,
89031,69313,76814,
89032,55044,63848,
89039,32228,37068,
89040,54539,61725,
89042,43011,54243,
89043,43011,54243,
89044,81508,96326,
89045,64583,73875,
89046,32228,37068,
89047,39712,61183,
89048,39331,53602,
89049,47265,59704,
89052,80294,103294,
89054,95545,137669,
89060,77845,104866,
89061,83811,110215,
89074,71088,91237,
89081,53445,67343,
89084,65299,71814,
89086,53208,72865,
89101,29139,35641,
89102,38807,52741,
89103,42954,52878,
89104,42182,48911,
89106,31945,42558,
89107,50828,61982,
89108,47423,58057,
89109,37456,61671,
89110,48929,55969,
89113,74528,128013,
89115,39105,47212,
89117,62122,84837,
89118,51243,64478,
89119,39337,45981,
89120,58036,69965,
89121,47453,57449,
89122,43881,49454,
89123,67682,78369,
89124,77932,102735,
89128,62825,75568,
89129,72034,82386,
89130,70745,80822,
89131,88336,100425,
89134,77659,107495,
89135,79718,105610,
89139,69890,83212,
89141,75854,93518,
89142,55857,64454,
89143,76035,84140,
89144,85724,128197,
89145,61560,70417,
89146,57758,75066,
89147,59080,71473,
89148,69580,83779,
89149,81150,99702,
89156,55872,65168,
89161,83842,85078,
89166,77774,99371,
89169,35305,46359,
89178,94455,98599,
89179,85444,85856,
89183,68761,78120,
89191,40099,42507,
89301,37790,43852,
89310,66120,71696,
89314,64583,73875,
89316,59420,69392,
89317,50433,54746,
89319,49511,53499,
89402,132500,181557,
89403,55917,61626,
89404,53594,63388,
89405,72966,83091,
89406,52261,59017,
89408,52871,56190,
89409,63542,72816,
89410,57552,68898,
89411,101120,120472,
89412,72233,82386,
89413,68512,172003,
89414,60739,63959,
89415,41787,50965,
89420,21375,29913,
89421,97721,117422,
89422,21375,29913,
89423,72995,89248,
89424,35417,40726,
89425,53594,63388,
89426,55198,63895,
89427,21375,29913,
89428,54697,74741,
89429,38677,44384,
89430,45598,59402,
89431,39039,47537,
89433,46330,53941,
89434,59611,66688,
89436,85605,93347,
89438,64954,66982,
89439,126132,146528,
89440,61525,68010,
89441,89010,105790,
89442,40460,46377,
89444,44460,60912,
89445,54043,61345,
89446,53594,63388,
89447,38759,53648,
89448,60723,126277,
89449,91404,137956,
89450,64972,108013,
89451,82448,129201,
89460,63710,79079,
89501,25760,34445,
89502,38624,45025,
89503,51815,60834,
89506,57615,69006,
89508,64425,72911,
89509,64862,86793,
89510,62477,71199,
89511,93341,127876,
89512,31833,40724,
89519,108425,153746,
89521,70644,83111,
89523,60569,70948,
89701,53103,65825,
89702,48917,60559,
89703,73335,93673,
89704,74668,94938,
89705,62077,82478,
89706,45035,55294,
89801,66556,74750,
89815,81120,85673,
89820,66525,71122,
89821,61400,71728,
89822,65074,68961,
89823,22589,24632,
89825,32461,43601,
89826,32461,43601,
89828,79661,85707,
89830,42951,50923,
89831,32461,43601,
89832,65706,93245,
89834,36375,47973,
89835,2161,2765,
89883,43250,51132,
90001,34350,43940,
90002,35020,42888,
90003,30912,38369,
90004,40358,60028,
90005,36058,48203,
90006,29939,38446,
90007,21195,32705,
90008,40973,50167,
90010,51999,80279,
90011,29969,38950,
90012,39775,45188,
90013,17628,34366,
90014,13832,30121,
90015,24762,42246,
90016,37223,46873,
90017,20956,33002,
90018,33137,44495,
90019,42615,59812,
90020,39846,55319,
90021,21084,31557,
90022,37937,46679,
90023,33812,40999,
90024,52965,88018,
90025,68806,90083,
90026,43918,58308,
90027,54878,74831,
90028,31718,45197,
90029,35870,46943,
90031,34035,50790,
90032,44197,55811,
90033,29978,39600,
90034,59406,75451,
90035,67964,100115,
90036,77165,109950,
90037,29130,36882,
90038,36690,49970,
90039,62134,80910,
90040,49596,59116,
90041,62318,78905,
90042,53075,64305,
90043,47856,57616,
90044,30862,41773,
90045,93889,111843,
90046,66063,101411,
90047,42795,53487,
90048,71132,99235,
90049,131636,224314,
90056,90800,116566,
90057,26694,34333,
90058,23718,35411,
90059,32094,40493,
90061,37564,46600,
90062,33418,42640,
90063,40215,50109,
90064,86533,124290,
90065,56161,72803,
90066,64732,90333,
90067,104808,198036,
90068,81204,121304,
90069,78840,119352,
90071,18994,43734,
90073,2499,.,
90077,205546,326896,
90089,12076,26564,
90094,75221,114981,
90201,39618,47134,
90210,143667,259450,
90211,79233,115310,
90212,74058,120700,
90220,44069,53498,
90221,43202,51485,
90222,41667,50127,
90230,74348,89253,
90232,67167,86447,
90240,73110,85740,
90241,60865,71877,
90242,48657,55900,
90245,89153,105524,
90247,40458,50049,
90248,54554,69089,
90249,59293,66819,
90250,50468,58340,
90254,96896,134209,
90255,38259,48112,
90260,50882,61980,
90262,43861,51906,
90263,131964,188431,
90265,126936,222171,
90266,137077,203892,
90270,39857,47488,
90272,150466,237465,
90274,153717,233520,
90275,114005,153430,
90277,88300,112085,
90278,100422,119222,
90280,44481,52017,
90290,122885,173864,
90291,71035,106330,
90292,97805,129195,
90293,104082,125561,
90301,39984,49237,
90302,42858,55405,
90303,44088,52938,
90304,36954,44723,
90305,60301,73804,
90401,45854,76288,
90402,144047,249978,
90403,74213,110103,
90404,56318,72486,
90405,74562,105825,
90501,60024,73354,
90502,65676,77097,
90503,79998,93002,
90504,70185,81576,
90505,76461,94211,
90601,65899,79675,
90602,56572,70170,
90603,87244,96802,
90604,69646,75471,
90605,71323,80168,
90606,56643,67394,
90620,67596,77092,
90621,55410,71359,
90623,85174,100004,
90630,83760,96540,
90631,69869,85348,
90638,78301,91414,
90640,47013,58055,
90650,61036,69108,
90660,57216,64502,
90670,58580,67151,
90680,51537,65025,
90701,57404,70206,
90703,91216,104665,
90704,49314,65611,
90706,52408,61823,
90710,61776,71866,
90712,79475,85696,
90713,84047,90529,
90715,67387,78305,
90716,54929,59668,
90717,63945,76390,
90720,91371,112700,
90723,41960,49482,
90731,49006,61041,
90732,81608,96985,
90740,76379,93853,
90742,70910,111020,
90743,70380,108875,
90744,41977,51280,
90745,68058,77989,
90746,75138,87456,
90755,75397,87746,
90802,42565,54160,
90803,72287,104697,
90804,41340,50866,
90805,46517,55583,
90806,42036,52984,
90807,66649,89123,
90808,89412,104624,
90810,52385,63582,
90813,28806,37605,
90814,64440,86536,
90815,71281,84069,
91001,83859,108987,
91006,94085,120423,
91007,71265,91884,
91008,122502,180085,
91010,62910,71425,
91011,144532,219805,
91016,68447,80742,
91020,67685,83544,
91024,89224,119915,
91030,85817,116633,
91040,67635,79821,
91042,57207,71764,
91046,67816,82036,
91101,53376,71309,
91103,60526,77853,
91104,64839,84677,
91105,118555,168402,
91106,64956,86806,
91107,77719,103535,
91108,152697,220345,
91201,57343,69311,
91202,74594,94651,
91203,44033,56605,
91204,37177,46836,
91205,36842,48672,
91206,61546,85589,
91207,99052,123836,
91208,93865,115280,
91210,44913,55921,
91214,89001,105687,
91301,109417,149541,
91302,135603,201577,
91303,48379,54381,
91304,66044,79514,
91306,55041,67280,
91307,90523,115407,
91311,79446,100833,
91316,69375,99404,
91320,104284,122294,
91321,61581,77545,
91324,63563,82274,
91325,63607,79355,
91326,110833,134548,
91330,75000,85495,
91331,48272,56897,
91335,54149,65665,
91340,38768,42932,
91342,64483,73159,
91343,53646,67059,
91344,78168,95319,
91345,63806,76804,
91350,100976,114074,
91351,71775,84062,
91352,47544,59571,
91354,100693,115399,
91355,86794,99302,
91356,85626,117003,
91360,91191,109401,
91361,98627,148007,
91362,114930,144972,
91364,104305,141169,
91367,86957,106147,
91371,85455,98620,
91377,122024,145777,
91381,108993,137377,
91384,75238,86243,
91387,90381,102172,
91390,115334,125879,
91401,49559,64862,
91402,44460,52842,
91403,84293,120636,
91405,37227,51709,
91406,49954,64262,
91411,49386,61480,
91423,75759,114936,
91436,129616,194382,
91501,59773,78545,
91502,46111,57280,
91504,72543,89168,
91505,68901,83275,
91506,69716,85745,
91601,47987,61428,
91602,67329,91315,
91604,92632,137307,
91605,46087,56869,
91606,41392,53099,
91607,58121,78843,
91701,89305,100548,
91702,55942,64390,
91706,51434,61613,
91708,109733,112610,
91709,103025,115494,
91710,74240,82517,
91711,88143,107320,
91722,68324,73764,
91723,55679,67749,
91724,73806,83831,
91730,67458,76425,
91731,43925,53482,
91732,44934,55573,
91733,44344,52605,
91737,98215,125039,
91739,100917,118475,
91740,69726,79922,
91741,86841,113756,
91744,56747,64142,
91745,71264,86983,
91746,57705,69459,
91748,69093,82594,
91750,82845,91950,
91752,70964,86123,
91754,56026,71992,
91755,51082,64487,
91759,83185,137778,
91761,67514,73869,
91762,55979,68027,
91763,52458,63642,
91764,51469,58580,
91765,89288,102815,
91766,52446,60860,
91767,51583,60364,
91768,52262,54887,
91770,49191,62602,
91773,76397,89747,
91775,83630,97947,
91776,53487,65920,
91780,68738,80909,
91784,102444,122601,
91786,58388,67379,
91789,90248,101642,
91790,71034,79503,
91791,74882,91328,
91792,66596,76221,
91801,50111,63586,
91803,57997,71974,
91901,79251,107454,
91902,79398,95532,
91905,54258,64773,
91906,54258,64773,
91910,58346,69651,
91911,53191,62143,
91913,86533,92595,
91914,97574,115610,
91915,98625,106287,
91916,66067,73783,
91917,72846,92888,
91931,62614,71059,
91932,45590,55898,
91934,53344,63345,
91935,103598,116980,
91941,72073,88547,
91942,51162,63941,
91945,55663,62714,
91948,51262,62132,
91950,37181,47365,
91962,51125,62011,
91963,54258,64773,
91977,62060,72861,
91978,73809,78024,
91980,54258,64773,
92003,70891,102873,
92004,45489,51094,
92007,86585,111995,
92008,66276,82008,
92009,102823,129655,
92010,84977,99913,
92011,94320,122909,
92014,128155,188878,
92019,75224,91839,
92020,54535,68188,
92021,53787,63128,
92024,86889,118235,
92025,51807,64689,
92026,61409,75297,
92027,62651,75435,
92028,65635,84717,
92029,80523,106409,
92036,60248,72000,
92037,94528,131088,
92040,66671,78406,
92054,53634,67632,
92055,46088,51003,
92056,68643,78493,
92057,69735,81527,
92058,53287,60681,
92059,73810,78524,
92060,41532,60060,
92061,75697,86703,
92064,102994,122984,
92065,81044,94237,
92066,41532,60060,
92067,132647,241711,
92069,61985,73224,
92070,47686,64605,
92071,70201,78184,
92075,90063,121340,
92078,69619,92537,
92081,62666,77359,
92082,78667,103557,
92083,55031,66359,
92084,55352,69043,
92086,41540,60043,
92091,130103,195904,
92101,39102,64853,
92102,39726,49893,
92103,60670,85051,
92104,48283,60923,
92105,37078,46144,
92106,87257,106457,
92107,65730,83121,
92108,63885,74585,
92109,65767,84140,
92110,56963,71843,
92111,54387,66880,
92113,24432,33804,
92114,56877,66187,
92115,44381,55432,
92116,50993,65644,
92117,63807,76858,
92118,97802,87542,
92119,72871,84068,
92120,77589,92211,
92121,105368,119182,
92122,71427,91614,
92123,69805,79017,
92124,75569,85986,
92126,81169,88245,
92127,108504,132247,
92128,90492,108131,
92129,107654,120728,
92130,127760,159811,
92131,127010,143049,
92135,127639,.,
92139,60023,70818,
92145,165764,198977,
92147,63300,78487,
92154,55203,62693,
92155,61477,107046,
92173,38762,48402,
92201,46951,57831,
92203,78318,88063,
92210,107023,171536,
92211,67946,95432,
92220,40395,51386,
92222,24050,32461,
92223,63172,72691,
92225,28780,38902,
92227,44028,58935,
92230,36795,76274,
92231,40509,52062,
92233,16479,22742,
92234,48784,61789,
92236,44572,51110,
92239,41724,53701,
92240,37645,45194,
92241,40173,49646,
92242,28632,43862,
92243,45894,57787,
92249,45716,55639,
92250,39177,57499,
92251,46779,60009,
92252,40059,51449,
92253,73513,107075,
92254,26805,35425,
92256,41535,48081,
92257,26055,35328,
92258,37556,47503,
92259,30682,39588,
92260,54344,82261,
92262,43890,68399,
92264,47050,72514,
92266,22169,28780,
92267,30302,38472,
92268,25480,39028,
92270,70503,125183,
92273,39979,53105,
92274,32274,45901,
92275,30466,38245,
92276,41950,49691,
92277,43632,52224,
92278,44265,50321,
92280,30302,38472,
92281,29391,39354,
92282,42092,57030,
92283,23960,32285,
92284,42591,55626,
92285,25501,41727,
92301,43078,47898,
92304,39177,44766,
92305,68650,86071,
92307,57654,68439,
92308,50974,60955,
92309,37371,43201,
92310,51729,56285,
92311,48387,56428,
92313,59198,73152,
92314,42195,51978,
92315,32107,64385,
92316,48895,58535,
92320,54506,65047,
92321,68191,86480,
92322,51622,63346,
92324,47213,55362,
92325,58952,67345,
92327,40930,53409,
92328,38983,50989,
92332,37153,43055,
92333,43199,54645,
92335,46207,56277,
92336,81608,88739,
92337,69396,76295,
92338,37371,43201,
92339,68650,86071,
92341,48817,64606,
92342,52670,64703,
92344,66084,79019,
92345,48307,58473,
92346,69361,78268,
92347,51756,68026,
92352,61295,90254,
92354,61626,73794,
92356,39554,49015,
92358,85000,146319,
92359,54198,66943,
92363,31800,48123,
92364,37371,43201,
92365,37371,43201,
92368,26297,50290,
92371,54184,66743,
92372,32903,59055,
92373,77403,96950,
92374,65390,74485,
92376,47889,56162,
92377,80657,83449,
92378,48125,80025,
92382,60521,71717,
92384,38983,50989,
92385,48125,80025,
92386,32458,42063,
92389,38983,50989,
92391,54348,87199,
92392,63567,69644,
92394,45266,54155,
92395,43981,54053,
92397,82080,88175,
92398,55123,66086,
92399,64628,75758,
92401,18656,27560,
92404,40009,48667,
92405,40579,49719,
92407,56805,65035,
92408,36346,46192,
92410,30544,36299,
92411,34249,41541,
92501,48319,61166,
92503,62390,71305,
92504,55544,70694,
92505,56750,67650,
92506,84273,101337,
92507,43654,51242,
92508,90629,101498,
92509,56507,64837,
92518,45909,54435,
92530,53288,65180,
92532,77659,84730,
92536,56505,73591,
92539,47519,65570,
92543,33320,42281,
92544,48450,60777,
92545,45146,56119,
92548,40280,53543,
92549,47932,65801,
92551,54128,62601,
92553,46793,55351,
92555,73225,79382,
92557,65097,76621,
92561,54209,70765,
92562,82311,98451,
92563,80418,91721,
92567,60541,70427,
92570,47679,57624,
92571,54329,60390,
92582,52545,66084,
92583,41666,51726,
92584,75966,84777,
92585,60309,67717,
92586,44150,54398,
92587,70671,83855,
92590,51886,92384,
92591,72961,84982,
92592,86149,96626,
92595,73664,84258,
92596,84123,96136,
92602,110802,136325,
92603,122622,178450,
92604,85064,102204,
92606,95841,107762,
92610,114297,128463,
92612,72424,92155,
92614,86597,105386,
92617,30913,67192,
92618,95198,103094,
92620,102095,122908,
92624,68127,102851,
92625,122354,206730,
92626,74561,90467,
92627,60895,80800,
92629,83558,113499,
92630,84716,101401,
92637,38994,55083,
92646,86972,101568,
92647,72781,85271,
92648,89797,115457,
92649,88802,116306,
92651,101084,175500,
92653,99735,138930,
92655,59215,71758,
92656,98569,109797,
92657,177199,304678,
92660,104753,163087,
92661,95577,139545,
92662,87404,142911,
92663,103817,150999,
92672,71928,101889,
92673,120403,145429,
92675,81369,109697,
92676,103036,126054,
92677,97860,128479,
92678,173095,186381,
92679,145593,174559,
92683,58965,71229,
92688,96983,111275,
92691,92874,106023,
92692,106242,126131,
92694,125527,143971,
92701,47027,57294,
92703,52393,62707,
92704,58595,69696,
92705,86937,115209,
92706,59596,77256,
92707,57620,67745,
92708,80444,98319,
92780,65043,80347,
92782,99658,122537,
92801,50784,62034,
92802,50519,62460,
92804,53354,65817,
92805,51184,59274,
92806,58040,69538,
92807,94139,112983,
92808,108413,129723,
92821,62986,72883,
92823,98946,134553,
92831,64450,79249,
92832,60193,71044,
92833,72446,86494,
92835,85472,107427,
92840,62196,70338,
92841,61207,73120,
92843,56551,67222,
92844,50471,68061,
92845,87295,94809,
92860,76809,93511,
92861,139542,193845,
92865,77006,87272,
92866,61014,71130,
92867,84122,104628,
92868,60389,70584,
92869,97488,124485,
92870,78716,91171,
92879,63266,74242,
92880,96817,109227,
92881,106555,121767,
92882,76680,88545,
92883,101039,112160,
92886,103891,131022,
92887,129396,167890,
93001,51018,71346,
93003,73451,84286,
93004,71782,86091,
93010,85888,100036,
93012,95670,113336,
93013,68142,93302,
93015,63778,73873,
93021,99132,118520,
93022,74932,93680,
93023,66493,90615,
93030,52932,66188,
93033,50412,60120,
93035,79924,98618,
93036,66894,76879,
93040,49019,56551,
93041,56515,63048,
93043,51713,60443,
93060,53144,66773,
93063,87346,101288,
93064,111114,122391,
93065,93759,107593,
93066,89859,136144,
93067,91979,120859,
93101,52843,70415,
93103,66797,96617,
93105,79562,105900,
93108,96163,172066,
93109,73300,101661,
93110,74550,104153,
93111,86559,103888,
93117,58438,73253,
93201,29028,37031,
93202,50828,58480,
93203,34000,40386,
93205,25536,39683,
93206,47394,57539,
93207,52738,78043,
93208,52738,78043,
93210,25577,32436,
93212,18761,25764,
93215,32969,41555,
93218,33038,50242,
93219,25783,33171,
93220,51731,60061,
93221,45658,56431,
93222,62049,73003,
93223,34804,42933,
93224,47826,63246,
93225,52586,59659,
93226,31054,54795,
93230,53665,64139,
93234,24305,30793,
93235,46624,58806,
93238,31128,54874,
93239,38150,47669,
93240,29344,41947,
93241,32405,40337,
93242,46593,56888,
93243,62518,73143,
93244,50384,70007,
93245,54228,63767,
93247,35142,45626,
93249,31101,40854,
93250,36087,42849,
93251,43472,58414,
93252,46282,60798,
93254,46819,69127,
93255,31054,54795,
93256,28908,45795,
93257,37914,47043,
93258,40000,52671,
93260,52738,78043,
93261,28991,36988,
93262,57879,75084,
93263,39026,48059,
93265,50926,74864,
93266,38933,48647,
93267,35980,48606,
93268,38557,50200,
93270,33101,50659,
93271,57879,75084,
93272,32852,43943,
93274,48504,56458,
93276,50078,67790,
93277,56692,68618,
93280,18916,23420,
93283,33903,45544,
93285,30806,54124,
93286,40295,48861,
93287,31054,54795,
93291,54877,71466,
93292,53110,66501,
93301,35131,50001,
93304,36371,45409,
93305,37340,46869,
93306,50400,62047,
93307,35780,43139,
93308,49494,60431,
93309,52318,62506,
93311,81704,102928,
93312,87449,99639,
93313,62945,71113,
93314,98196,116354,
93401,54820,72639,
93402,57769,68367,
93405,28150,42802,
93420,68486,89128,
93422,63195,73920,
93424,99318,152974,
93426,64775,77000,
