ZIP,MEDIAN_HOUSEHOLD_INCOME,POPULATION,POPULATION_DENSITY_PER_SQ_MILE,HYDROCODONE,OXYCODONE
76164,36609,16748,4255.081301,5625.0,315.0
76177,75495,4891,338.6181113,1415.0,0.0
76179,73086,48058,889.6993482999999,49347.5,14592.5
76180,56041,33444,3551.826678,83425.0,45585.0
76182,85331,28209,3211.407104,20632.5,5425.0
76201,28367,27107,4858.7560490000005,65980.0,36500.0
76205,41019,18510,2185.360094,48587.5,15376.874500000002
76207,55031,10579,287.4962633,65.0,0.0
76208,63068,19782,730.2864737000001,27752.5,4837.5
76209,48508,24018,3665.7509159999995,0.0,0.0
76210,78010,39556,2462.400398,31840.0,28577.5
76225,55167,3156,31.66290444,1852.5,0.0
76226,118041,18419,386.3045302,947.5,650.0
76227,71621,22141,278.64334260000004,9897.5,6737.5
76228,55964,1119,6.051167242999999,0.0,0.0
76230,42522,9711,25.63967166,42935.0,7525.0
76233,65788,3235,51.44965568,0.0,0.0
76234,58930,15587,50.16300482,48757.5,6509.671
76238,61289,431,16.27336228,0.0,0.0
76239,53980,1087,9.497597204,0.0,0.0
76240,45610,26120,70.70160243,59465.0,35767.171
76244,87964,60388,3513.58585,15232.5,13627.5
76245,49868,1780,78.67403315,0.0,0.0
76247,71517,13098,182.3015254,5700.0,3304.6710000000003
76248,109831,34647,2400.8731199999997,47675.0,24809.012999999995
76249,60645,7194,107.1061682,3385.0,180.0
76250,62733,937,106.284029,0.0,0.0
76251,52250,731,13.78907061,0.0,0.0
76252,62791,2863,15.47350102,1832.5,2760.0
76253,62898,230,148.67485459999997,0.0,0.0
76255,36324,5411,20.63912241,7475.0,1645.0
76258,70666,6659,74.59559977,5227.5,4450.0
76259,72617,4618,81.5166546,0.0,0.0
76261,39390,233,3.450165104,0.0,0.0
76262,97462,27648,610.0752444,48717.5,29362.5
76263,61289,44,5.121638924,0.0,0.0
76264,50408,1412,39.60618215,0.0,0.0
76265,51837,1893,9.699186867,0.0,0.0
76266,60919,13495,112.242267,6215.0,4585.0
76268,48965,250,433.27556330000004,0.0,0.0
76270,52390,1853,18.32947554,0.0,0.0
76271,66334,1352,34.205333200000005,0.0,0.0
76272,60276,4745,47.9661154,5.0,0.0
76273,50295,9135,44.80444955,15912.5,32967.3355
76301,28496,16540,1412.226776,48297.5,68127.5
76302,44319,13206,1598.208883,44140.0,16357.5
76305,44104,4746,21.66302269,29352.5,1475.0
76306,40003,15991,1222.553517,6530.0,3777.5
76308,41882,19677,2195.60366,54130.0,30715.0
76309,44224,13862,2486.90348,22985.0,35627.171
76310,54494,17989,100.0828971,21635.0,12805.0
76311,38171,7535,4552.870091,0.0,0.0
76351,38650,2035,10.6123343,0.0,0.0
76354,51299,11270,143.6126155,10967.5,10585.0
76357,50918,712,10.72919335,0.0,0.0
76360,39706,3502,12.31784399,16100.0,4645.0
76363,31570,256,4.176046459,0.0,0.0
76365,50883,4831,9.075300005,4562.5,2773.1905
76366,46459,2317,9.810688017999999,0.0,0.0
76367,49302,13045,65.75498518,8147.5,3970.0
76370,50825,299,2.793348281,0.0,0.0
76371,31532,1606,15.35196727,0.0,0.0
76372,46001,974,3.599594953,0.0,0.0
76374,34294,4162,14.74741247,12835.0,11137.039
76377,50918,802,26.38591874,0.0,0.0
76379,38882,591,13.61562918,0.0,0.0
76380,32636,3820,4.014620786,2255.0,1355.0
76384,35019,12991,27.27648755,31165.0,14371.216500000002
76388,35071,203,1.990527833,0.0,0.0
76389,42585,1329,6.680171101,0.0,0.0
76401,36239,25702,62.33160257,54787.5,20792.5
76402,33183,847,9516.853933,0.0,0.0
76424,35059,8992,17.45863476,30380.0,6557.5
76426,53149,11302,85.91606042,14602.5,2805.0
76427,47634,804,14.21876382,0.0,0.0
76429,37404,258,2.421443856,0.0,0.0
76430,46613,2532,7.041372233,1622.5,295.0
76431,48986,3384,28.50188244,0.0,0.0
76432,54781,1370,14.33699258,0.0,0.0
76433,7728,1416,11.78948771,0.0,0.0
76435,26289,612,8.418735814,0.0,0.0
76436,37583,212,4.680015011,0.0,0.0
76437,38803,5721,14.12760031,11137.5,477.5
76442,35133,7545,16.88845116,19870.0,3662.5
76443,36601,1897,13.41005648,0.0,0.0
76444,32454,3635,25.01823888,3545.0,147.20349999999996
76445,27667,407,6.000737191,0.0,0.0
76446,39800,9000,21.45569756,2432.5,2235.0
76448,34521,5628,44.59906015,29867.5,8650.0
76449,42670,2434,11.75254944,0.0,0.0
76450,38659,13258,28.75210902,42195.0,7292.5
76452,41941,75,8.400537633999999,0.0,0.0
76453,41819,1125,8.660908125,0.0,0.0
76454,26683,1688,12.30921806,927.5,140.0
76455,41941,1014,11.22389117,0.0,0.0
76457,42840,3960,12.51137398,5625.0,5237.5
76458,46977,6261,11.09828926,5570.0,1446.6775000000002
76459,47647,146,6.496395835,0.0,0.0
76460,33892,421,4.490618767,0.0,0.0
76462,46994,2982,17.76311087,0.0,0.0
76463,24419,481,6.346316234,0.0,0.0
76464,45351,506,2.722786928,0.0,0.0
76466,34529,332,54.78547855,0.0,0.0
76469,36811,96,6.7165745470000005,0.0,0.0
76470,32290,3238,11.33225774,0.0,0.0
76471,28488,1906,10.87930592,327.5,140.0
76472,53716,1499,14.85658784,0.0,0.0
76474,41281,281,7.822068812,0.0,0.0
76475,42168,977,4.128407415,0.0,0.0
76476,52440,2637,25.67197889,0.0,0.0
76481,47256,208,3.3634643680000003,0.0,0.0
76483,36339,1063,1.671969889,0.0,0.0
76484,53716,1147,10.78483917,0.0,0.0
76486,50096,1375,13.31796521,0.0,0.0
76487,59517,2507,28.03153128,0.0,0.0
76490,61601,91,122.47644679999999,0.0,0.0
76491,36339,459,3.6266809939999995,0.0,0.0
76501,40849,16897,144.6227586,2800.0,1025.0
76502,62290,31545,506.3484165,49050.0,13990.0
76504,39471,24268,897.6843974,25302.5,6377.3355
76511,45501,3317,42.30381716,0.0,0.0
76513,52394,34172,323.9604861,31757.5,8257.5
76518,20289,1581,13.56930128,0.0,0.0
76519,31949,626,12.24378032,0.0,0.0
76520,34420,8413,27.92530239,10000.0,2407.5
76522,50442,35534,309.43258210000005,29477.5,12702.171
76523,55299,18,29.65403624,0.0,0.0
76524,42799,2867,42.64782447,0.0,0.0
76525,44165,1062,5.539703819,0.0,0.0
76527,61184,4058,31.61297862,0.0,0.0
76528,47684,16974,33.6601385,24820.0,5507.5
76530,43612,2540,27.19194947,0.0,0.0
76531,42276,4978,13.02946942,6995.0,2272.5
76534,50028,2615,29.57843658,0.0,0.0
76537,54161,3870,71.98259026,0.0,0.0
76538,45105,761,5.072893683,0.0,0.0
76539,56694,7841,57.07318848,0.0,0.0
76541,33641,19206,4045.9237409999996,22452.5,13630.0
76542,59669,40025,497.69957719999996,29987.5,9015.0
76543,42446,30430,626.247659,3387.5,1005.0
76544,33468,29943,978.9773098999999,10.0,0.0
76548,61288,26344,1698.188616,30945.0,15832.335500000001
76549,50059,44490,579.3421361000001,35.0,0.0
76550,40905,11586,21.79601742,19740.0,2917.0065
76554,55919,2104,241.86688130000002,0.0,0.0
76556,34850,1461,14.80318152,0.0,0.0
76557,49998,5178,38.14786164,80.0,0.0
76559,56042,5051,752.1965748,0.0,0.0
76561,48962,962,21.29967895,0.0,0.0
76565,43816,74,2.67679508,0.0,0.0
76566,45285,258,4.733944954,0.0,0.0
76567,39374,8984,46.42582152,31840.0,6002.5
76569,46049,2498,30.66686309,0.0,0.0
76570,28804,2572,14.30287392,3612.5,2340.0
76571,71452,6790,57.45327162,5667.5,2129.8355
76573,43017,26,29.08277405,0.0,0.0
76574,45675,17661,124.02736029999998,31172.5,13456.842
76577,45533,3046,20.15350007,0.0,0.0
76578,55329,1766,23.52972526,0.0,0.0
76579,57552,4258,74.39373821,0.0,0.0
76596,57014,1274,4218.543046,0.0,0.0
76597,57014,2882,5942.268040999999,0.0,0.0
76598,57014,523,13410.25641,0.0,0.0
76599,52693,1956,3912.0,0.0,0.0
76621,47217,1037,14.262921900000002,0.0,0.0
76622,49783,1015,19.254116399999997,0.0,0.0
76623,41797,242,47.73175542,0.0,0.0
76624,46379,2231,34.72589733,0.0,0.0
76626,48487,1563,38.21235606,0.0,0.0
76627,48041,1601,18.07997651,0.0,0.0
76628,52105,111,11.97281847,0.0,0.0
76629,34916,1989,14.05345825,1707.5,462.5
76630,68493,1840,127.67138500000001,0.0,0.0
76631,50858,522,12.76502091,0.0,0.0
76632,35629,1778,29.60274383,0.0,0.0
76633,61196,4973,103.01825040000001,0.0,0.0
76634,43366,7093,25.07654125,8847.5,3710.0
76635,39792,1341,12.71041856,0.0,0.0
76636,26079,1497,34.51615135,0.0,0.0
76637,59572,536,13.51181023,0.0,0.0
76638,68611,2837,34.31965547,0.0,0.0
76639,43354,1584,17.24306848,0.0,0.0
76640,51311,3005,105.80985919999999,0.0,0.0
76641,48487,1674,22.29889038,0.0,0.0
76642,48657,7057,27.62240636,5647.5,4782.5
76643,68829,13554,1699.561129,0.0,0.0
76645,35149,11039,65.91982611,36617.5,7870.0
76648,41347,2302,22.32458905,2652.5,910.0
76649,47275,790,5.710733287,0.0,0.0
76650,50408,104,9.971236817000001,0.0,0.0
76651,50361,3300,31.99007338,300.0,800.0
76652,46455,1087,12.47747282,0.0,0.0
76653,49156,1082,7.278793954,0.0,0.0
76654,46422,151,235.20249219999997,0.0,0.0
76655,71275,7831,102.5617518,1750.0,965.0
76656,39083,2276,19.66459595,0.0,0.0
76657,56316,9307,87.54667996,2802.5,1290.0
76660,41071,506,14.24469343,0.0,0.0
76661,28657,8708,54.24396078,17570.0,2217.5
76664,41045,3514,26.02095598,0.0,0.0
76665,41288,2526,15.87940204,1460.0,1145.0
76666,52105,244,14.89803395,0.0,0.0
76667,39792,11313,78.55977223,51442.5,17292.5
76670,51270,1377,19.65374021,0.0,0.0
76671,45526,1777,22.3221576,0.0,0.0
76673,40678,1187,12.87167364,0.0,0.0
76676,41071,413,19.24600401,0.0,0.0
76678,39615,263,6.9848352060000005,0.0,0.0
76679,45340,1432,18.77564935,0.0,0.0
76680,43142,190,3.41260148,0.0,0.0
76681,43316,873,11.95284582,0.0,0.0
76682,43128,2660,23.45203354,0.0,0.0
76685,35000,108,8.025562904,0.0,0.0
76686,47500,285,25.19671117,0.0,0.0
76687,50524,1466,11.05222288,0.0,0.0
76689,52900,3996,17.38313366,0.0,0.0
76690,46455,1197,14.74010861,0.0,0.0
76691,41170,6454,64.70370036,5592.5,1470.0
76692,44204,10115,82.49667648,23377.5,12085.0
76693,34864,1651,21.36000207,0.0,0.0
76701,23045,1826,1603.160667,0.0,0.0
76704,17807,8007,1547.545419,0.0,0.0
76705,37211,29155,255.05651400000002,57465.0,9780.0
76706,32570,35015,493.6348385,15880.0,9787.5
76707,27920,16697,5117.070181,7567.5,190.0
76708,42308,24476,525.9357944,11977.5,3670.0
76710,44168,22686,2385.488959,75257.5,35247.5
76711,31737,9042,2290.8538129999997,15827.5,3142.5
76712,63976,23506,466.8427638,116772.5,27940.0
76798,32500,1862,53200.0,0.0,0.0
76801,37167,25552,66.90931944,88297.5,22065.0
76802,50216,5075,70.17325535,3997.5,2744.671
76820,55391,125,1.6662001309999999,0.0,0.0
76821,34102,4869,15.96341104,22665.0,5015.0
76823,43535,2945,26.2157615,4692.5,11730.0
76824,40799,35,1.2564167,0.0,0.0
76825,32284,7091,13.61271621,17550.0,2932.5
76827,59618,433,5.964105178,0.0,0.0
76828,37847,199,2.048884954,0.0,0.0
76831,62434,63,1.4533877780000002,0.0,0.0
76832,40799,559,2.75806945,0.0,0.0
76834,24376,5908,14.38516098,3492.5,2090.0
76836,55227,41,1.071559249,0.0,0.0
76837,49063,3188,7.290306499,0.0,0.0
76841,42392,61,0.609957303,0.0,0.0
76842,49905,191,2.034772233,0.0,0.0
76844,32142,3550,8.663058279,2740.0,1203.5195
76845,32122,178,1.589739926,0.0,0.0
76848,40996,78,1.284119719,0.0,0.0
76849,48187,3944,4.173222598,5825.0,1249.671
76852,55227,212,1.415097488,0.0,0.0
76853,36146,1622,6.316027211000001,0.0,0.0
76854,52376,401,2.941413786,0.0,0.0
76856,41814,3582,5.0366712410000005,2165.0,307.5
76857,34532,1791,13.34286928,0.0,0.0
76858,54300,254,2.129246967,0.0,0.0
76859,40996,1982,2.759519437,1182.5,0.0
76861,46477,1995,11.6335349,0.0,0.0
76862,49063,198,1.548617194,0.0,0.0
76864,36069,890,3.780027862,0.0,0.0
76865,40622,160,4.997657348,0.0,0.0
76866,49063,623,2.23861558,0.0,0.0
76869,52823,125,1.6936062980000002,0.0,0.0
76870,36154,251,9.112692419,0.0,0.0
76871,40891,784,3.3613589489999995,0.0,0.0
76872,52832,717,2.397416007,0.0,0.0
76873,32122,55,1.224017448,0.0,0.0
76874,57650,68,0.9753298909999999,0.0,0.0
76875,39897,668,6.154469822,0.0,0.0
76877,36223,4558,8.201175297999999,4640.0,318.684
76878,32370,1685,6.370149141000001,10.0,0.0
76882,33169,252,1.80305231,0.0,0.0
76884,32122,172,4.97382956,0.0,0.0
76885,35386,154,1.957867704,0.0,0.0
76887,46625,126,2.161679934,0.0,0.0
76888,32122,110,1.029230136,0.0,0.0
76890,53944,940,10.03544434,0.0,0.0
76901,42643,27969,101.30612420000001,42012.5,15837.5
76903,33631,31905,1198.579962,109310.0,45197.5
76904,55927,32718,81.00299323,42342.5,11620.0
76905,43281,11335,54.53032242,490.0,0.0
76908,23258,1951,1398.566308,0.0,0.0
76930,48833,156,0.86512866,0.0,0.0
76932,54184,3390,3.4962546760000004,0.0,0.0
76933,45368,1365,5.261190147,0.0,0.0
76934,50409,1296,83.22095935,0.0,0.0
76935,51587,1606,5.499962329,0.0,0.0
76936,55186,3377,3.1438782819999997,0.0,0.0
76937,56250,37,3.520791702,0.0,0.0
76939,50409,51,1.5910154419999998,0.0,0.0
76940,56250,176,11.8902851,0.0,0.0
76941,48833,1348,2.371235576,0.0,0.0
76943,50584,3693,1.471599094,2020.0,320.0
76945,31968,1665,2.7909736730000003,0.0,0.0
76949,31705,7,0.762444178,0.0,0.0
76950,55959,4180,2.271860132,4192.5,40.0
76951,41548,1143,1.4243310130000002,0.0,0.0
76953,45833,74,1.62014231,0.0,0.0
76955,56250,133,2.7405728419999997,0.0,0.0
76957,56250,59,210.71428569999998,0.0,0.0
76958,50409,310,3.14858263,0.0,0.0
77002,75332,16793,8329.861111,22167.5,7225.0
77003,37336,10508,4140.267928,272.5,115.0
77004,32303,32692,5659.972299,45112.5,9865.0
77005,141929,25528,6639.271782,32230.0,52427.5
77006,61555,19664,8720.177384,26262.5,18147.5
77007,76883,30853,3950.954027,12492.5,3720.0
77008,64545,30482,4675.153374,140287.5,182540.0
77009,42323,38094,6164.077670000001,28702.5,7855.0
77010,56705,366,2975.609756,0.0,0.0
77011,27113,19547,5476.884281000001,10107.5,802.5
77012,31440,20719,5274.694501,5077.5,240.0
77013,39462,17602,2009.131378,9105.0,285.0
77014,44709,28684,4010.626398,9485.0,616.5129999999999
77015,44388,53621,2538.7529,121435.0,8750.0
77016,31051,26989,2789.560724,21422.5,3585.0
77017,37271,32561,3744.365225,38067.5,955.0
77018,54445,25563,3860.8971450000004,69135.0,9807.5
77019,94223,18944,5381.818182,6565.0,4155.0
77020,28685,25464,3689.3654009999996,17602.5,302.5
77021,31765,26042,4283.928278,35892.5,1480.0
77022,27917,29557,5061.130137,15477.5,715.0
77023,36382,28998,5321.710406,12972.5,1067.5
77024,132759,34775,2711.712414,20057.5,12315.0
77025,70505,26137,6096.804292,36985.0,19237.006500000003
77026,21483,23940,3693.8744020000004,4305.0,0.0
77027,93660,14331,5007.337525999999,21585.0,1937.171
77028,27764,16808,1832.733617,20490.0,607.5
77029,33563,17814,1372.73638,39405.0,6032.5
77030,25226,10258,4065.794689,32222.5,62234.8355
77031,49964,15762,4947.269303,25657.5,3475.0
77032,29720,12757,576.5615113,11265.0,24610.0
77033,31194,27965,4680.334728,10715.0,885.0
77034,39631,33678,2452.162516,6577.5,2950.0
77035,44253,35896,6286.514886,41560.0,2277.5
77036,28529,71969,10058.56045,104655.0,7380.0
77037,37800,19819,3179.178697,30307.5,22267.5
77038,38137,26713,2837.280935,8215.0,2130.0
77039,39981,27562,2728.37062,33382.5,6183.190500000001
77040,56911,45081,3205.873987,26977.5,8444.835500000001
77041,76352,37146,2006.8071309999998,7087.5,1067.171
77042,54081,36385,5843.102618,10962.5,8427.5
77043,52130,23358,1574.519717,8907.5,2312.5
77044,69037,30949,792.0814885,17762.5,1822.5
77045,40227,31255,2705.357916,32917.5,1151.6775
77046,72378,1196,10222.22222,152.5,0.0
77047,46336,21077,1524.115988,17860.0,400.0
77048,33801,15294,1379.951277,10205.0,0.0
77049,51296,28521,1159.861732,9747.5,179.671
77050,49258,4611,690.9935561000001,0.0,0.0
77051,25127,15085,2059.104559,12765.0,160.0
77053,42894,28954,2353.027225,14357.5,350.0
77054,40639,22290,3979.6464920000003,116242.5,94162.697
77055,53550,41989,5078.495404,48785.0,20357.5
77056,95008,18673,5398.381035,15187.5,8974.5065
77057,59505,39208,9218.904303,67037.5,283240.0649999999
77058,60992,16406,1992.7122559999998,23192.5,9961.841999999999
77059,133259,16949,1722.284321,1000.0,390.0
77060,31048,40830,4968.362132,14340.0,4255.0
77061,33011,24457,3082.556088,26810.0,5280.0
77062,93270,25152,4637.168142,32837.5,23136.842
77063,50354,34299,7487.229862,53190.0,8420.0
77064,66360,45847,3111.4353579999997,7505.0,915.0
77065,59425,35326,4301.753531,63452.5,19505.0
77066,54046,31366,3644.243058,3750.0,1727.5
77067,40426,30559,5098.264932,9602.5,1010.0
77068,73165,10064,2646.331843,27075.0,13112.5
77069,65995,16541,3450.3546100000003,18600.0,11998.5195
77070,68663,46017,3533.5176229999997,63225.0,27334.506500000003
77071,48300,25671,5744.238085,50075.0,10585.0
77072,36274,56526,7710.544264,31230.0,20142.5
77073,47457,34790,2514.818563,19410.0,5770.0
77074,33058,37267,6846.775675,170652.5,18852.5
77075,51102,37388,3397.6735729999996,36912.5,792.5
77076,34588,33803,7082.128640000001,46782.5,3640.0
77077,69095,52151,5983.363928,36260.0,11915.0
77078,33777,14777,1379.738562,3005.0,345.0
77079,102246,31280,4239.631336,10652.5,4172.3355
77080,37772,45275,7093.059690000001,27977.5,6307.5
77081,28484,47860,15433.73105,94345.0,1200.0
77082,51824,49900,3977.363303,45475.0,6937.171
77083,55182,70837,6872.041133,54522.5,6872.5
77084,63108,95137,3105.297516,57210.0,18939.671000000002
77085,47939,16074,3044.318182,8570.0,572.5
77086,43760,28009,4127.468317,22750.0,4987.5
77087,39853,36399,5472.710871,41430.0,2905.0
77088,41755,49660,4440.271817,30212.5,3992.5
77089,61239,48685,3830.448466,43530.0,11036.3485
77090,43448,32930,4004.1342409999997,57745.0,13832.5
77091,29121,23472,3268.62554,43827.5,3366.842
77092,36941,33745,4430.803571,21977.5,8625.0
77093,31382,46929,3902.619543,50335.0,7620.0
77094,148245,8498,748.7884395,1642.5,307.5
77095,89911,66502,4321.679231,44642.5,30260.0
77096,68363,32628,5450.718343,19237.5,2090.0
77098,67742,13076,7366.760563,8427.5,237.5
77099,37939,47091,7576.99115,79447.5,3184.1775000000002
77301,40219,30769,1627.8171619999998,64885.0,43454.5065
77302,58943,18118,314.0687838,0.0,0.0
77303,49872,16710,270.20908460000004,0.0,0.0
77304,61568,21314,562.3153229,47267.5,28806.3485
77306,40119,11931,290.0943396,0.0,0.0
77316,65759,16036,127.0701596,150.0,0.0
77318,63778,14281,372.37620919999995,9170.0,1160.0
77320,33730,33678,105.9189835,0.0,0.0
77326,36445,69,28.96725441,0.0,0.0
77327,39327,20160,63.45389363,142467.5,19244.671000000002
77328,45797,13993,86.19457688,0.0,0.0
77331,42075,6824,44.56897284,5897.5,1762.5
77334,43688,141,9.840871022,0.0,0.0
77335,35668,2350,64.27789934,0.0,0.0
77336,68144,12471,319.35979510000004,1100.0,0.0
77338,50836,33971,1282.0696679999999,73417.5,18514.671000000002
77339,77727,37512,2224.11953,49252.5,18235.0
77340,30898,29809,136.9703765,50842.5,34476.842000000004
77342,30821,23,169.1176471,0.0,0.0
77345,123438,26122,3089.1674550000002,9520.0,5967.171
77346,87093,53578,3086.112551,54840.0,17347.5
77350,32260,66,25.01895375,0.0,0.0
77351,33637,32517,48.43214034,56667.5,9632.5
77354,81614,30215,398.08434669999997,17045.0,12127.335500000001
77355,63795,24010,420.91054119999995,8187.5,567.5
77356,78203,24498,188.3143338,39120.0,16970.526
77357,49436,19987,318.3454383,19790.0,13759.8355
77358,46653,4993,40.32531619,0.0,0.0
77359,55396,721,13.73464139,0.0,0.0
77360,30249,5280,160.3011719,4850.0,2407.5
77362,65586,4600,564.8330059,6777.5,3500.0
77363,44439,3269,47.15402591,10.0,0.0
77364,55396,2223,73.25512423,0.0,0.0
77365,54968,25769,726.0509411,74107.5,16811.842
77367,43688,143,176.980198,0.0,0.0
77368,33766,152,20.12978413,0.0,0.0
77369,34146,1018,27.79522184,0.0,0.0
77371,39013,7665,60.25943396,5352.5,1145.0
77372,47952,12164,234.3737958,1250.0,0.0
77373,68130,54609,2300.39176,35007.5,7712.5
77374,40667,510,9.833789673,0.0,0.0
77375,68467,39351,1153.210445,105555.0,60094.671
77376,40667,617,19.95472186,0.0,0.0
77377,90104,28708,738.5454452,3925.0,2155.0
77378,46472,14685,151.00412340000003,4997.5,1620.0
77379,100527,70544,2799.3650789999997,66162.5,25655.0
77380,66375,23136,1860.854178,56192.5,40762.171
77381,104629,34961,2669.389937,20270.0,9054.835500000001
77382,126177,35369,3137.218379,25510.0,6707.5
77384,87350,11857,677.8527327,108587.5,70567.5
77385,72659,19534,895.5210196,20050.0,7817.5
77386,82300,36407,904.4093901000001,69005.0,27695.0
77388,87519,40384,2905.323741,33570.0,22925.0
77389,86907,21255,1018.593952,55.0,0.0
77396,57691,43317,1615.5223210000001,29165.0,10927.335500000001
77401,153649,17491,4663.023193999999,45047.5,105134.8355
77406,102161,33682,518.7672309,5890.0,4050.0
77407,74666,28595,1517.861882,8182.5,10105.0
77412,30916,106,12.19371908,0.0,0.0
77414,42801,23047,44.46189284,50730.0,11021.3485
77415,48135,46,26.46720368,0.0,0.0
77417,48292,2457,40.83226696,0.0,0.0
77418,54692,9585,50.42878939,9422.5,3350.0
77419,49155,1512,23.94337202,0.0,0.0
77420,36406,2205,41.40223065,0.0,0.0
77422,53045,13933,81.57303108,4152.5,4235.0
77423,41764,9483,65.76465367,1400.0,150.0
77426,53137,2100,23.66730531,0.0,0.0
77428,40571,61,0.736848463,0.0,0.0
77429,95381,72264,1881.434039,66457.5,22533.355
77430,57738,2283,20.45112513,0.0,0.0
77432,35087,173,6.836053266,0.0,0.0
77433,87606,50539,866.3581041000001,20547.5,9245.0
77434,31927,4816,25.22073379,2300.0,655.0
77435,8537,4539,32.31248932,1377.5,55.0
77437,43915,17054,52.98132574,14060.0,8652.5
77440,49155,37,7.26202159,0.0,0.0
77441,110395,4809,110.0105229,995.0,0.0
77442,30916,1137,5.893512471,0.0,0.0
77444,57640,784,20.91670669,0.0,0.0
77445,11898,11977,67.64946765,8507.5,410.0
77446,17680,5217,794.9108639,0.0,0.0
77447,59592,11872,118.3094662,0.0,0.0
77449,61155,94382,3161.02887,27942.5,4292.5
77450,101498,71889,3524.3161090000003,40227.5,40140.0
77451,47115,77,66.49395509,0.0,0.0
77453,36406,301,25.89470062,0.0,0.0
77455,49282,2045,9.697504256,0.0,0.0
77456,49155,1303,24.8408129,0.0,0.0
77457,47489,651,64.42992874,0.0,0.0
77458,49155,468,12.90358157,0.0,0.0
77459,100557,56274,1718.8674059999998,44862.5,24422.5
77460,30916,73,105.1873199,0.0,0.0
77461,57694,10679,72.23398427,3362.5,575.0
77464,47115,221,119.78319779999998,0.0,0.0
77465,42834,7161,36.76606494,1700.0,685.0
77466,40078,690,59.68341839,0.0,0.0
77467,26818,57,2.314156957,0.0,0.0
77468,51450,131,6.821140327999999,0.0,0.0
77469,68485,35321,270.0650676,31312.5,7642.3355
77470,31116,338,11.83349088,0.0,0.0
77471,50456,35241,408.38770239999997,44405.0,34030.0
77473,49918,97,829.0598291,0.0,0.0
77474,58260,12782,61.44631019,18527.5,6937.5
77475,35180,773,32.51451165,0.0,0.0
77476,110477,313,60.83576288,85.0,0.0
77477,55445,35897,3426.59412,285772.5,20699.8355
77478,87196,24739,2543.071546,92862.5,21846.677499999998
77479,110509,74514,2250.022647,37817.5,19195.0
77480,59825,8097,56.88692170000001,2835.0,2440.0
77481,70321,35,4.3760940239999995,0.0,0.0
77482,50111,2307,38.99396582,0.0,0.0
77483,47489,311,8.599236852,0.0,0.0
77484,49705,11068,71.52735592,5892.5,642.3355
77485,55692,4054,48.64761082,0.0,0.0
77486,56395,6851,144.2376521,23275.0,6177.5
77488,29161,14148,65.20356527,23242.5,4502.5
77489,55641,35554,3165.702075,10625.0,3860.526
77493,74914,23104,400.49229489999993,17827.5,5679.8355
77494,112218,61600,1509.249051,35167.5,23164.671000000002
77498,75537,49906,3217.458578,4290.0,11530.0
77502,38561,37995,6767.901674,62090.0,22247.3355
77503,41539,24251,2832.729821,5735.0,26332.5
77504,42992,24529,4439.638009,49067.5,14867.3355
77505,79685,23223,2538.310198,63955.0,9415.0
77506,34663,35977,3931.0533219999998,37930.0,1745.0
77510,62637,13731,467.39056439999996,11442.5,5675.0
77511,56409,46627,294.12098660000004,59712.5,20931.512999999995
77514,47772,4942,22.66369498,2770.0,535.0
77515,58026,30309,147.9606532,37395.0,12485.0
77517,64581,5315,263.6539511,16010.0,2507.171
77518,42364,8673,2991.721283,10912.5,3540.0
77519,40667,1191,28.75908531,0.0,0.0
77520,43320,36489,1525.715003,52855.0,24102.5
77521,55138,49507,1192.968505,77105.0,30020.0
77523,81952,17031,189.2186163,2445.0,825.0
77530,48938,31086,2362.5171,22512.5,7912.5
77531,46132,15639,794.866582,14510.0,5980.0
77532,61414,26236,334.5788433,44702.5,9002.5
77533,44828,1022,39.74024964,0.0,0.0
77534,54838,2863,79.54987497,0.0,0.0
77535,54267,31295,99.66814441,19942.5,6340.0
77536,76341,30690,2452.061361,43842.5,17916.842
77538,46323,934,6.4131614,0.0,0.0
77539,56437,38806,769.8075779,52000.0,33932.3355
77541,43066,17412,147.5205666,6495.0,190.0
77545,65105,19431,1593.61929,5972.5,850.0
77546,95642,47636,1807.200577,47497.5,15232.3355
77547,34319,9735,3651.5378840000003,0.0,0.0
77550,32068,23043,3069.535101,21965.0,8665.0
77551,41190,17753,4655.9139780000005,41722.5,4172.5
77554,55016,8863,250.239991,0.0,0.0
77560,41377,1005,32.06969175,0.0,0.0
77561,63274,53,97.60589319,0.0,0.0
77562,49361,10459,704.6419187000001,4835.0,4210.0
77563,51336,9103,173.3805687,0.0,0.0
77564,46456,1988,37.83567745,0.0,0.0
77565,77475,5790,1520.483193,20500.0,2155.0
77566,73853,28739,1216.156743,63457.5,13927.335500000001
77568,49853,14308,1138.446849,60572.5,4900.6905
77571,67385,35666,1020.4280160000001,36055.0,18972.5
77573,86178,71580,2373.263486,66510.0,31450.361500000003
77575,49459,15949,66.59818524,30677.5,4679.671
77577,51515,1368,68.42394838,0.0,0.0
77578,83000,12672,339.8685799,3677.5,0.0
77580,66383,312,100.80775440000001,0.0,0.0
77581,76239,42383,1644.536707,72620.0,19248.5195
77583,78343,28531,171.0153267,0.0,0.0
77584,90567,70228,2187.924481,47122.5,9413.091000000002
77585,40753,1014,9.663953644,0.0,0.0
77586,83480,20970,1614.8159560000001,18072.5,3984.013
77587,36835,16568,5580.3300770000005,0.0,0.0
77590,47157,30374,1721.296611,56135.0,16324.8355
77591,42682,13131,1215.833333,3532.5,5820.0
77597,41315,777,35.69459757,0.0,0.0
