,ZIP,MEDIAN_HOUSEHOLD_INCOME,POPULATION,POPULATION_DENSITY_PER_SQ_MILE
13563,43221,83075,31265,3348.147355
13564,43222,24904,4617,3319.1948239999997
13565,43223,35936,27366,2719.737627
13566,43224,32539,38699,4625.1942149999995
13567,43227,36838,21340,5365.853659
13568,43228,42022,50737,2506.273464
13569,43229,41689,46347,5260.129384000001
13570,43230,68775,51161,2444.0357329999997
13571,43231,42791,19685,4585.371535
13572,43232,42159,42201,3439.9250079999997
13573,43235,71006,38493,2853.446998
13574,43240,76655,3469,1383.173844
13575,43302,35208,54790,280.73681239999996
13576,43310,51606,3104,48.43718303
13577,43311,42800,19240,189.448394
13578,43314,51218,3173,56.841388699999996
13579,43315,49121,7046,86.96618119
13580,43316,44173,6041,83.94358369
13581,43317,52725,168,835.8208955
13582,43318,49453,3864,56.68182485
13583,43319,55294,1040,49.71319312
13584,43320,44800,1588,47.92949414
13585,43321,47553,267,374.47405330000004
13586,43323,46912,680,18.29776929
13587,43324,51838,2817,99.15522703
13588,43326,38830,13611,73.92381139
13589,43330,60350,118,1092.592593
13590,43331,42227,4485,144.4025886
13591,43332,8447,2323,36.7278534
13592,43333,47230,894,29.39725757
13593,43334,56152,6651,100.7025407
13594,43336,55294,39,481.48148150000003
13595,43337,49127,1108,31.98429652
13596,43338,47518,10489,109.1535372
13597,43340,51499,1721,35.83774104
13598,43341,2638,907,43.0388156
13599,43342,55700,3228,75.57418116
13600,43343,48742,1505,44.03932814
13601,43344,57909,5677,58.67821557
13602,43345,50874,920,31.48959474
13603,43347,51108,1530,51.98776758
13604,43348,36358,1984,934.5266132999999
13605,43351,45859,10436,67.14708532
13606,43356,62836,1103,51.52038862
13607,43357,55428,4763,69.54198362
13608,43358,54400,2521,40.15162374
13609,43359,60350,819,34.33098592
13610,43360,55294,1593,53.28650276
13611,43402,45139,31327,280.4264537
13612,43403,12727,5004,24409.7561
13613,43406,56800,1777,92.87132853
13614,43407,53591,639,43.46347436
13615,43408,75819,269,410.6870229
13616,43410,50580,10403,198.9367602
13617,43412,71222,4362,151.0387812
13618,43413,50455,1407,43.67259521
13619,43416,63747,2891,105.2114419
13620,43420,46404,30579,226.85222960000002
13621,43430,58108,4783,188.6115383
13622,43431,46901,4752,97.87847579999999
13623,43432,64296,1366,59.99385129
13624,43433,41260,95,189.6207585
13625,43434,59050,101,4809.523810000001
13626,43435,52798,1532,42.70502314
13627,43437,48724,427,424.4532803
13628,43438,95909,312,71.75712971
13629,43439,41260,113,2054.545455
13630,43440,51527,4875,302.85146299999997
13631,43442,60882,999,57.57925072
13632,43443,56698,1834,156.8459762
13633,43445,66221,1161,61.4871306
13634,43446,56250,25,19.87281399
13635,43447,61692,3450,204.2386929
13636,43449,51310,8278,97.81632557
13637,43450,66910,3619,84.86738738
13638,43451,50188,1119,45.70518319
13639,43452,47875,13811,293.7198273
13640,43456,56250,608,167.7241379
13641,43457,53876,1456,78.50326198
13642,43458,64296,414,416.498994
13643,43460,65521,6289,2275.3256149999997
13644,43462,56721,1163,45.27758312
13645,43463,56339,18,2571.428571
13646,43464,53535,1460,43.897892299999995
13647,43465,39650,5059,458.7829871999999
13648,43466,53942,2192,78.99099099
13649,43467,44875,106,305.4755043
13650,43468,75819,451,627.2600834
13651,43469,55458,3149,136.34985930000002
13652,43501,45917,788,32.61319427
13653,43502,51265,6933,100.8421696
13654,43504,81641,1094,71.37265136
13655,43505,50708,96,979.5918367
13656,43506,46199,14830,145.8827233
13657,43511,51658,940,20.60454615
13658,43512,47378,28674,131.0997216
13659,43515,50496,7979,97.72677167
13660,43516,47146,2951,41.944424700000006
13661,43517,51132,3744,57.78580358
13662,43518,50710,2726,39.74572070000001
13663,43519,58714,184,142.74631499999998
13664,43521,49544,2811,42.24336144
13665,43522,63770,3344,105.6489321
13666,43523,44803,62,45.18950437
13667,43524,46752,1236,41.06448719
13668,43525,82027,1152,1013.1926119999999
13669,43526,41198,6072,78.19200309
13670,43527,52506,2287,43.50472712
13671,43528,62155,16430,883.14341
13672,43529,50463,256,355.55555560000005
13673,43531,45917,216,1255.8139529999999
13674,43532,56469,4015,85.90991762
13675,43533,54319,1553,62.04554535
13676,43534,46750,1784,48.33771371
13677,43535,44803,757,31.56797331
13678,43536,47925,394,25.58109336
13679,43537,59449,27276,1486.997765
13680,43540,57636,1501,79.25863344
13681,43541,53036,144,370.1799486
13682,43542,90994,3591,247.16085069999997
13683,43543,40081,7771,88.60384243
13684,43545,46882,14034,105.47042330000001
13685,43547,64667,284,655.8891455
13686,43548,52418,700,29.42783874
13687,43549,48142,1460,48.29479673
13688,43551,65491,37002,467.5216375
13689,43553,49738,252,1536.585366
13690,43554,45833,2408,69.90246168
13691,43555,61020,200,487.80487800000003
13692,43556,47916,1860,58.40057773
13693,43557,55135,3393,76.74907824
13694,43558,56683,13579,163.5728483
13695,43560,73264,32226,1542.356657
13696,43565,63806,348,1922.651934
13697,43566,73344,7613,386.8984093
13698,43567,47818,13283,117.5018798
13699,43569,53855,2818,81.14022459
13700,43570,43470,3106,66.56665238
13701,43571,72459,6783,316.8145726
13702,43604,14028,10154,3596.8827490000003
13703,43605,25668,28346,4022.420888
13704,43606,49102,26429,4052.905996
13705,43607,26955,23958,3330.275229
13706,43608,23078,16515,4554.605626
13707,43609,32186,23687,4527.3318039999995
13708,43610,30325,5105,4038.7658229999997
13709,43611,44235,19207,2761.610352
13710,43612,35710,29674,2565.8452230000003
13711,43613,45346,31635,5156.479218
13712,43614,46653,29290,3232.8918320000002
13713,43615,42225,39441,2431.477714
13714,43616,52665,20873,521.3167162
13715,43617,90426,7500,1370.1132630000002
13716,43619,57437,7499,666.5185317
13717,43620,22114,5858,5364.468864
13718,43623,47883,20149,2996.5794170000004
13719,43701,37088,55643,308.5090457
13720,43711,40989,91,427.23004689999993
13721,43713,39340,7487,81.53375369
13722,43716,42641,1973,28.96019258
13723,43717,36549,164,600.7326007
13724,43718,40176,3209,60.225587899999994
13725,43719,35919,2601,69.67959709
13726,43720,46387,1300,28.63499196
13727,43721,63778,149,391.07611549999996
13728,43722,32867,420,562.248996
13729,43723,33880,4984,281.4070352
13730,43724,37353,9201,59.30084172
13731,43725,35356,20357,152.53945180000002
13732,43727,49240,1473,19.58307852
13733,43728,28753,1250,33.52015232
13734,43730,40582,2503,53.95559388
13735,43731,34681,5461,107.35207390000001
13736,43732,49241,1703,22.92954181
13737,43733,33979,95,102.92524379999999
13738,43734,50795,1171,306.4642764
13739,43735,47855,499,319.46222789999996
13740,43736,42411,55,533.9805825
13741,43738,56518,164,1115.6462589999999
13742,43739,56722,2025,63.55533237
13743,43740,53822,256,682.6666667000001
13744,43746,56131,1425,67.78612882
13745,43747,42581,1083,34.28951368
13746,43748,40778,2755,77.07802926
13747,43749,43489,2339,23.72210953
13748,43750,32867,164,151.99258569999998
13749,43754,36718,1542,20.616626999999998
13750,43755,40911,1620,45.61966715
13751,43756,21660,5320,37.34014627
13752,43758,34712,3315,38.07062877
13753,43759,40022,66,471.42857139999995
13754,43760,54039,1831,52.81222959
13755,43761,40745,111,178.74396140000002
13756,43762,46297,5413,74.51099151
13757,43764,40144,8566,141.5540206
13758,43766,39454,1648,44.21549689
13759,43767,45949,1443,45.1629057
13760,43768,45326,275,433.07086610000005
13761,43771,38305,2007,80.48604427
13762,43772,46469,1879,55.04452777
13763,43773,42130,3248,30.72179185
13764,43777,36625,4714,88.94675271
13765,43778,41794,1526,33.76479699
13766,43779,41523,971,27.50942006
13767,43780,34352,2106,59.19388386
13768,43782,39603,849,68.81180094
13769,43783,49891,4704,78.08635315
13770,43786,37083,32,150.2347418
13771,43787,25542,2997,39.84100819
13772,43788,41802,865,22.44304914
13773,43793,34080,5110,49.36053476
13774,43802,44708,1075,28.54411726
13775,43804,46048,3851,121.0968209
13776,43805,44055,71,59.51383068
13777,43811,40316,829,44.02782941
13778,43812,36509,19061,118.0116148
13779,43821,47422,4327,52.37547661
13780,43822,49844,4626,52.63996359
13781,43824,53064,3787,49.53758813
13782,43830,50324,6158,120.94192509999999
13783,43832,34570,7479,74.20084529
13784,43836,40316,128,820.5128205
13785,43837,40287,1973,38.54117831
13786,43840,49165,1248,38.87244977
13787,43842,48571,355,865.8536585
13788,43843,45572,1123,26.54658062
13789,43844,42388,3869,31.05136437
13790,43845,40968,4711,161.9401189
13791,43901,43805,2219,71.07395663
13792,43902,41912,202,11.69252142
13793,43903,37498,2208,58.96648418
13794,43905,48063,237,612.4031008
13795,43906,33680,8678,269.28567000000004
13796,43907,34497,6008,37.98588807
13797,43908,37950,1574,50.54267549
13798,43910,43437,3631,65.73135409
13799,43912,29909,6801,361.0639202
13800,43913,40219,1490,584.3137255
13801,43914,42960,94,162.0689655
13802,43915,41201,1495,28.0656304
13803,43917,38001,3136,88.46262341
13804,43920,37573,23438,522.3301836
13805,43925,44436,82,683.3333332999999
13806,43926,47695,285,1207.627119
13807,43927,37094,74,180.48780490000001
13808,43928,49489,116,88.07896735
13809,43930,31249,882,23.44372973
13810,43931,41148,272,745.2054795
13811,43932,29089,931,50.87709711
13812,43933,44056,2070,43.504760299999994
13813,43934,25344,295,1372.0930230000001
13814,43935,33727,8943,456.90492
13815,43938,39260,5794,181.31747769999998
13816,43939,44423,513,561.2691466
13817,43940,39787,377,614.0065147
13818,43942,41877,2500,119.2691188
13819,43943,45418,3472,83.27736736
13820,43944,45259,2529,88.05710306
13821,43945,38525,3191,49.15583215
13822,43946,39833,2114,35.93404725
13823,43947,41721,5322,313.1877832
13824,43948,33102,670,947.6661952
13825,43950,49356,16762,191.1201314
13826,43951,40022,84,571.4285714
13827,43952,31416,19050,740.5247812999999
13828,43953,41379,11553,636.2134478999999
13829,43961,45754,294,718.8264058999999
13830,43962,37280,112,86.82170543
13831,43963,37339,1362,3074.492099
13832,43964,41269,9575,200.8390142
13833,43967,43389,21,205.8823529
13834,43968,37631,7182,209.4732544
13835,43970,37232,31,174.1573034
13836,43971,35037,1150,941.0801964
13837,43972,51028,144,1090.909091
13838,43973,40427,1996,22.12394285
13839,43974,42464,107,1646.1538460000002
13840,43976,33413,1632,69.60081883
13841,43977,37707,2407,52.35681813
13842,43983,38680,440,21.40806695
13843,43985,37094,128,309.9273608
13844,43986,33989,1975,49.23836354
13845,43988,37340,2476,47.51213709
13846,44001,62070,20769,604.6816316000001
13847,44003,40521,4676,70.07553051
13848,44004,36624,33421,462.1330494
13849,44010,63436,1667,87.26378056
13850,44011,82822,21193,1018.551449
13851,44012,85262,22581,2028.84097
13852,44017,49383,19161,3086.99855
13853,44021,56391,6444,157.52035
13854,44022,95740,16516,543.1644029
13855,44023,82713,17351,335.7651521
13856,44024,68119,23557,260.9528874
13857,44026,73673,11116,390.9816749
13858,44028,68939,8467,255.0378023
13859,44030,40854,16652,281.2600287
13860,44032,41854,1557,38.68322981
13861,44035,44809,64263,1345.7092599999999
13862,44039,64296,29563,1248.753907
13863,44040,127313,3020,314.911366
13864,44041,42173,14979,232.1389827
13865,44044,61762,15951,288.59096830000004
13866,44045,39931,422,448.45908610000004
13867,44046,60761,2222,144.1733714
13868,44047,50455,9213,87.39577108
13869,44048,49392,2565,84.2973577
13870,44049,56957,238,664.8044693
13871,44050,66978,6118,240.24189109999998
13872,44052,33660,29850,3234.019502
13873,44053,43614,18256,1538.90247
13874,44054,53805,12591,1006.7162390000001
13875,44055,28797,19846,2988.405361
13876,44056,78940,11157,1143.721169
13877,44057,52670,19961,399.2359694
13878,44060,64139,60211,1562.988345
13879,44062,47688,14972,195.5488219
13880,44064,56999,1657,73.61172812
13881,44065,64875,4433,203.797352
13882,44067,69318,20441,1207.383343
13883,44070,59495,32902,2820.090855
13884,44072,62401,4383,233.76
13885,44074,54745,11679,235.98229980000002
13886,44076,44713,5141,74.89801865
13887,44077,54716,56491,930.1686096000001
13888,44080,51713,226,226.6800401
13889,44081,67474,7088,347.1956894
13890,44082,47232,1619,47.7863046
13891,44084,63636,3611,84.91475603
13892,44085,54558,3277,64.98116201
13893,44086,51165,2391,86.72155526
13894,44087,67788,20221,1146.6402039999998
13895,44089,54440,15899,460.40019689999997
13896,44090,56622,11504,110.5452309
13897,44092,46477,16835,2254.888829
13898,44093,40106,1467,45.60999876
13899,44094,59311,35234,898.5514638000001
13900,44095,51129,33579,3700.165289
13901,44099,47868,2314,105.22008000000001
13902,44101,9646,565,16142.85714
13903,44102,25616,45014,7457.5878060000005
13904,44103,21796,18123,4154.74553
13905,44104,16546,22640,4778.387505
13906,44105,28348,40089,4575.325268
13907,44106,28835,26896,6379.506641
13908,44107,44345,52244,9474.79144
13909,44108,24770,25679,6052.085788
13910,44109,30614,40646,5617.191819
13911,44110,24535,20136,4761.409317000001
13912,44111,42117,39778,6372.636975
13913,44112,27087,23073,5706.900815999999
13914,44113,30283,19213,5017.759206000001
13915,44114,22793,5225,1804.8359239999997
13916,44115,13316,8307,3753.7279710000003
13917,44116,65857,20268,4227.784731000001
13918,44117,31078,10224,2679.947575
13919,44118,58934,40438,5685.08365
13920,44119,41491,12482,5924.062648
13921,44120,40988,38196,7187.805796
13922,44121,52603,33220,5295.711781
13923,44122,78989,34057,2583.010997
13924,44123,42198,17637,6846.661491
13925,44124,67656,38282,2629.800096
13926,44125,45439,28730,2020.5359030000002
13927,44126,54496,16771,3626.1621619999996
13928,44127,19168,5586,2949.3136219999997
13929,44128,35189,29274,3482.098251
13930,44129,49152,29090,4938.04108
13931,44130,47300,50639,2957.540007
13932,44131,66188,20469,1272.868603
13933,44132,43575,14071,4504.161332
13934,44133,65574,30394,1434.491221
13935,44134,49407,38800,4043.7727979999995
13936,44135,38615,26861,2662.932487
13937,44136,77051,25608,1881.6959370000002
13938,44137,42218,23240,4490.821256
13939,44138,65214,22332,1622.611349
13940,44139,100310,24356,1062.189272
13941,44140,81552,15651,3427.726675
13942,44141,94696,13945,589.2917512
13943,44142,53607,19201,2512.233416
13944,44143,71546,24499,1741.7176170000002
13945,44144,44090,21089,3772.629696
13946,44145,70631,32729,2055.0671859999998
13947,44146,43471,29761,1486.043841
13948,44147,77458,19480,1479.006909
13949,44149,85139,19177,1717.5996420000001
13950,44201,56309,6917,126.47187890000001
13951,44202,79630,19561,645.7054202
13952,44203,42859,41248,1178.379614
13953,44212,64528,43548,2010.990533
13954,44214,53798,2076,75.84669906
13955,44215,64384,2162,1468.75
13956,44216,60194,9418,405.3367764
13957,44217,52796,4142,143.57516730000003
13958,44221,44160,29587,4547.648325
13959,44223,55723,18185,1214.844011
13960,44224,68501,38742,1942.441715
13961,44230,53236,8252,479.51653200000004
13962,44231,48378,8308,169.12992140000003
13963,44233,79531,7646,286.3241462
13964,44234,64790,4192,169.31216930000002
13965,44235,55864,1825,72.90376703
13966,44236,112530,25296,743.8906043
13967,44240,41046,37927,942.7307300000001
13968,44241,57417,16428,763.8088153
13969,44243,13264,5658,11690.08264
13970,44250,43342,1253,2803.131991
13971,44251,70125,850,587.0165746
13972,44253,73710,3218,130.6483699
13973,44254,46776,4833,183.8411503
13974,44255,56981,7987,189.96765290000002
13975,44256,71425,62039,465.6289169
13976,44260,56202,13450,406.774535
13977,44262,69231,5016,2189.4369269999997
13978,44264,78306,2315,108.6089608
13979,44265,61192,51,322.7848101
13980,44266,46072,33581,365.74633769999997
13981,44270,48294,8890,424.60715480000005
13982,44272,64542,5208,232.2615172
13983,44273,64363,6718,173.25149580000001
13984,44274,89960,225,520.8333333
13985,44275,57926,3521,91.16093621
13986,44276,61608,1906,100.6282667
13987,44278,59380,17868,1204.61134
13988,44280,76635,4557,185.98481759999999
13989,44281,63346,29954,627.4797327
13990,44285,68125,85,615.942029
13991,44286,87863,6109,255.24358650000002
13992,44287,49805,7559,113.19765790000001
13993,44288,41402,4118,251.02103019999996
13994,44301,38826,15340,4340.690436
13995,44302,26045,5524,5882.8541
13996,44303,46909,7700,3336.221837
13997,44304,20125,5916,3925.6801590000005
13998,44305,36270,22294,3405.223767
13999,44306,26262,22492,2713.1483719999997
14000,44307,25158,7643,3978.65695
14001,44308,13016,1392,2829.268293
14002,44310,30958,22786,3792.609854
14003,44311,16969,8782,4600.314300999999
14004,44312,45171,31919,1666.527437
14005,44313,50043,24935,1801.1412890000001
14006,44314,33351,18825,4316.670488000001
14007,44319,53752,22686,1207.665691
14008,44320,33225,19937,2044.191531
14009,44321,76742,15200,998.7515605000001
14010,44333,80554,18763,673.9583332999999
14011,44401,52668,2892,89.91978111
14012,44402,50920,3352,92.6018012
14013,44403,39771,3820,269.6216827
14014,44404,48594,1624,95.30516432
14015,44405,35535,8229,2342.442357
14016,44406,62102,22054,414.6501965
14017,44408,43694,10331,290.1151362
14018,44410,50854,17409,255.87924040000001
14019,44411,50589,2181,122.2670703
14020,44412,57965,2644,115.74155139999999
14021,44413,43171,7261,306.12589060000005
14022,44417,50301,1659,49.78692756
14023,44418,48536,1357,77.87214507
14024,44420,46717,15429,986.5720315
14025,44423,37498,2425,88.67517461
14026,44425,48528,14898,482.68265030000003
14027,44427,42779,1612,52.68490375
14028,44428,45789,3290,60.403547100000004
14029,44429,49523,2576,396.55172410000006
14030,44430,35782,5270,384.08279280000005
14031,44431,43276,4727,179.95279430000002
14032,44432,36327,13693,132.6442638
