BUYER_ZIP,BUYER_COUNTY,BUYER_CITY,BUYER_STATE,COUNT
94103,SAN FRANCISCO,SAN FRANCISCO,CA,2144
93060,VENTURA,SANTA PAULA,CA,2144
92806,ORANGE,ANAHEIM,CA,2144
45426,MONTGOMERY,TROTWOOD,OH,2142
33432,PALM BEACH,BOCA RATON,FL,2142
53024,OZAUKEE,GRAFTON,WI,2141
78240,BEXAR,SAN ANTONIO,TX,2140
24260,RUSSELL,HONAKER,VA,2140
48386,OAKLAND,WHITE LAKE,MI,2139
93063,VENTURA,SIMI VALLEY,CA,2139
7666,BERGEN,TEANECK,NJ,2139
10009,NEW YORK,NEW YORK,NY,2137
84040,DAVIS,LAYTON,UT,2137
97383,MARION,STAYTON,OR,2136
73601,CUSTER,CLINTON,OK,2136
48302,OAKLAND,BLOOMFIELD HILLS,MI,2136
98683,CLARK,VANCOUVER,WA,2136
29926,BEAUFORT,HILTON HEAD ISLAND,SC,2135
3106,MERRIMACK,HOOKSETT,NH,2135
11747,SUFFOLK,MELVILLE,NY,2135
34209,MANATEE,BRADENTON,FL,2135
72117,PULASKI,NORTH LITTLE ROCK,AR,2135
23669,HAMPTON CITY,HAMPTON,VA,2134
45693,ADAMS,WEST UNION,OH,2133
60609,COOK,CHICAGO,IL,2133
58503,BURLEIGH,BISMARCK,ND,2133
97031,HOOD RIVER,HOOD RIVER,OR,2132
5641,WASHINGTON,BARRE,VT,2131
49341,KENT,ROCKFORD,MI,2131
19103,PHILADELPHIA,PHILADELPHIA,PA,2130
47803,VIGO,TERRE HAUTE,IN,2130
48322,OAKLAND,WEST BLOOMFIELD,MI,2129
11207,KINGS,BROOKLYN,NY,2129
49505,KENT,GRAND RAPIDS,MI,2129
2719,BRISTOL,FAIRHAVEN,MA,2129
15767,JEFFERSON,PUNXSUTAWNEY,PA,2128
44121,CUYAHOGA,SOUTH EUCLID,OH,2128
97478,LANE,SPRINGFIELD,OR,2128
8844,SOMERSET,HILLSBOROUGH,NJ,2128
20657,CALVERT,LUSBY,MD,2128
91803,LOS ANGELES,ALHAMBRA,CA,2127
49242,HILLSDALE,HILLSDALE,MI,2127
78041,WEBB,LAREDO,TX,2127
27513,WAKE,CARY,NC,2126
71112,BOSSIER,BOSSIER CITY,LA,2126
44053,LORAIN,LORAIN,OH,2126
75235,DALLAS,DALLAS,TX,2126
60067,COOK,PALATINE,IL,2126
6477,NEW HAVEN,ORANGE,CT,2125
72455,RANDOLPH,POCAHONTAS,AR,2124
61111,WINNEBAGO,LOVES PARK,IL,2122
62450,RICHLAND,OLNEY,IL,2122
46324,LAKE,HAMMOND,IN,2122
71901,GARLAND,HOT SPRINGS,AR,2122
44320,SUMMIT,AKRON,OH,2122
6483,NEW HAVEN,SEYMOUR,CT,2122
93033,VENTURA,OXNARD,CA,2121
21218,BALTIMORE CITY,BALTIMORE,MD,2121
48629,ROSCOMMON,HOUGHTON LAKE,MI,2121
33037,MONROE,KEY LARGO,FL,2121
34285,SARASOTA,VENICE,FL,2120
29662,GREENVILLE,MAULDIN,SC,2120
94070,SAN MATEO,SAN CARLOS,CA,2120
95490,MENDOCINO,WILLITS,CA,2119
1915,ESSEX,BEVERLY,MA,2119
78702,TRAVIS,AUSTIN,TX,2119
7110,ESSEX,NUTLEY,NJ,2119
29572,HORRY,MYRTLE BEACH,SC,2119
48178,OAKLAND,SOUTH LYON,MI,2119
7407,BERGEN,ELMWOOD PARK,NJ,2118
46217,MARION,INDIANAPOLIS,IN,2118
55311,HENNEPIN,MAPLE GROVE,MN,2115
45714,WASHINGTON,BELPRE,OH,2115
65672,TANEY,HOLLISTER,MO,2115
97523,JOSEPHINE,CAVE JUNCTION,OR,2114
40108,MEADE,BRANDENBURG,KY,2114
75224,DALLAS,DALLAS,TX,2113
29571,MARION,MARION,SC,2113
78405,NUECES,CORPUS CHRISTI,TX,2113
84105,SALT LAKE,SALT LAKE CITY,UT,2112
74426,MCINTOSH,CHECOTAH,OK,2112
61115,WINNEBAGO,MACHESNEY PARK,IL,2112
95119,SANTA CLARA,SAN JOSE,CA,2111
30172,FLOYD,SHANNON,GA,2111
95815,SACRAMENTO,SACRAMENTO,CA,2111
32808,ORANGE,ORLANDO,FL,2111
8854,MIDDLESEX,PISCATAWAY,NJ,2110
61103,WINNEBAGO,ROCKFORD,IL,2110
35208,JEFFERSON,BIRMINGHAM,AL,2110
28203,MECKLENBURG,CHARLOTTE,NC,2110
6416,MIDDLESEX,CROMWELL,CT,2109
57783,LAWRENCE,SPEARFISH,SD,2108
60504,DUPAGE,AURORA,IL,2108
20895,MONTGOMERY,KENSINGTON,MD,2108
98229,WHATCOM,BELLINGHAM,WA,2108
63128,SAINT LOUIS,SAINT LOUIS,MO,2108
99645,MATANUSKA SUSITNA,PALMER,AK,2107
75238,DALLAS,DALLAS,TX,2107
95037,SANTA CLARA,MORGAN HILL,CA,2107
32250,DUVAL,JACKSONVILLE,FL,2107
92009,SAN DIEGO,CARLSBAD,CA,2107
81505,MESA,GRAND JUNCTION,CO,2107
21286,BALTIMORE,TOWSON,MD,2106
35986,DE KALB,RAINSVILLE,AL,2106
34655,PASCO,TRINITY,FL,2105
12771,ORANGE,PORT JERVIS,NY,2105
64075,JACKSON,OAK GROVE,MO,2105
98115,KING,SEATTLE,WA,2105
42602,CLINTON,ALBANY,KY,2105
10703,WESTCHESTER,YONKERS,NY,2104
28147,ROWAN,SALISBURY,NC,2104
19372,CHESTER,THORNDALE,PA,2104
92833,ORANGE,FULLERTON,CA,2103
18360,MONROE,STROUDSBURG,PA,2103
1301,FRANKLIN,GREENFIELD,MA,2103
30087,DEKALB,STONE MOUNTAIN,GA,2102
21227,BALTIMORE,BALTIMORE,MD,2102
18407,LACKAWANNA,CARBONDALE,PA,2101
10469,BRONX,BRONX,NY,2101
13662,SAINT LAWRENCE,MASSENA,NY,2101
18447,LACKAWANNA,OLYPHANT,PA,2101
46113,MORGAN,CAMBY,IN,2100
33165,MIAMI-DADE,MIAMI,FL,2100
91030,LOS ANGELES,SOUTH PASADENA,CA,2100
60564,WILL,NAPERVILLE,IL,2099
18634,LUZERNE,NANTICOKE,PA,2099
13676,SAINT LAWRENCE,POTSDAM,NY,2099
95019,SANTA CRUZ,FREEDOM,CA,2099
97113,WASHINGTON,CORNELIUS,OR,2099
62960,MASSAC,METROPOLIS,IL,2098
98390,PIERCE,BONNEY LAKE,WA,2098
13204,ONONDAGA,SYRACUSE,NY,2098
8831,MIDDLESEX,MONROE TOWNSHIP,NJ,2097
80033,JEFFERSON,WHEATRIDGE,CO,2096
76087,PARKER,HUDSON OAKS,TX,2096
28152,CLEVELAND,SHELBY,NC,2096
32526,ESCAMBIA,PENSACOLA,FL,2095
95762,EL DORADO,EL DORADO HILLS,CA,2095
60202,COOK,EVANSTON,IL,2094
92865,ORANGE,ORANGE,CA,2094
19137,PHILADELPHIA,PHILADELPHIA,PA,2093
78363,KLEBERG,KINGSVILLE,TX,2093
48334,OAKLAND,FARMINGTON HILLS,MI,2093
60544,WILL,PLAINFIELD,IL,2092
42445,CALDWELL,PRINCETON,KY,2091
57103,MINNEHAHA,SIOUX FALLS,SD,2090
78374,SAN PATRICIO,PORTLAND,TX,2090
15901,CAMBRIA,JOHNSTOWN,PA,2090
97211,MULTNOMAH,PORTLAND,OR,2089
29710,YORK,CLOVER,SC,2089
37367,BLEDSOE,PIKEVILLE,TN,2089
54241,MANITOWOC,TWO RIVERS,WI,2089
97479,DOUGLAS,SUTHERLIN,OR,2089
45680,LAWRENCE,SOUTH POINT,OH,2088
55805,SAINT LOUIS,DULUTH,MN,2087
75211,DALLAS,DALLAS,TX,2087
81625,MOFFAT,CRAIG,CO,2086
18612,LUZERNE,DALLAS,PA,2086
21054,ANNE ARUNDEL,GAMBRILLS,MD,2085
55082,WASHINGTON,STILLWATER,MN,2084
14450,MONROE,FAIRPORT,NY,2084
55021,RICE,FARIBAULT,MN,2084
21237,BALTIMORE,ROSEDALE,MD,2084
60805,COOK,EVERGREEN PARK,IL,2083
98007,KING,BELLEVUE,WA,2083
75218,DALLAS,DALLAS,TX,2083
22015,FAIRFAX,BURKE,VA,2083
30504,HALL,GAINESVILLE,GA,2083
4062,CUMBERLAND,WINDHAM,ME,2082
84118,SALT LAKE,KEARNS,UT,2082
46534,STARKE,KNOX,IN,2081
33186,MIAMI-DADE,MIAMI,FL,2080
11219,KINGS,BROOKLYN,NY,2080
56007,FREEBORN,ALBERT LEA,MN,2079
91401,LOS ANGELES,VAN NUYS,CA,2079
21040,HARFORD,EDGEWOOD,MD,2079
94112,SAN FRANCISCO,SAN FRANCISCO,CA,2079
55432,ANOKA,FRIDLEY,MN,2078
24134,GILES,PEARISBURG,VA,2077
97035,CLACKAMAS,LAKE OSWEGO,OR,2077
85004,MARICOPA,PHOENIX,AZ,2076
89139,CLARK,LAS VEGAS,NV,2076
55449,ANOKA,BLAINE,MN,2076
80504,WELD,FIRESTONE,CO,2076
76448,EASTLAND,EASTLAND,TX,2076
11385,QUEENS,GLENDALE,NY,2075
90069,LOS ANGELES,WEST HOLLYWOOD,CA,2074
44203,SUMMIT,NORTON,OH,2073
78102,BEE,BEEVILLE,TX,2073
12205,ALBANY,ALBANY,NY,2073
98903,YAKIMA,UNION GAP,WA,2073
76692,HILL,WHITNEY,TX,2072
59047,PARK,LIVINGSTON,MT,2072
18252,SCHUYLKILL,TAMAQUA,PA,2071
95632,SACRAMENTO,GALT,CA,2071
40456,ROCKCASTLE,MOUNT VERNON,KY,2070
10454,BRONX,BRONX,NY,2070
34472,MARION,OCALA,FL,2069
76309,WICHITA,WICHITA FALLS,TX,2068
87106,BERNALILLO,ALBUQUERQUE,NM,2068
48141,WAYNE,INKSTER,MI,2067
1902,ESSEX,LYNN,MA,2066
21228,BALTIMORE,CATONSVILLE,MD,2066
85040,MARICOPA,PHOENIX,AZ,2066
89706,CARSON CITY,CARSON CITY,NV,2065
34465,CITRUS,BEVERLY HILLS,FL,2065
92117,SAN DIEGO,SAN DIEGO,CA,2064
43202,FRANKLIN,COLUMBUS,OH,2064
45377,MONTGOMERY,VANDALIA,OH,2063
20878,MONTGOMERY,GAITHERSBURG,MD,2063
10566,WESTCHESTER,PEEKSKILL,NY,2062
27703,DURHAM,DURHAM,NC,2061
43065,DELAWARE,POWELL,OH,2061
10308,RICHMOND,STATEN ISLAND,NY,2059
7013,PASSAIC,CLIFTON,NJ,2059
75013,COLLIN,ALLEN,TX,2058
63121,SAINT LOUIS,ST LOUIS,MO,2058
18657,WYOMING,TUNKHANNOCK,PA,2057
92104,SAN DIEGO,SAN DIEGO,CA,2055
32601,ALACHUA,GAINESVILLE,FL,2055
94901,MARIN,SAN RAFAEL,CA,2055
72160,ARKANSAS,STUTTGART,AR,2055
49286,LENAWEE,TECUMSEH,MI,2054
48084,OAKLAND,TROY,MI,2054
20782,PRINCE GEORGES,HYATTSVILLE,MD,2054
45122,CLERMONT,GOSHEN,OH,2054
40047,BULLITT,MT WASHINGTON,KY,2053
35040,SHELBY,CALERA,AL,2052
6776,LITCHFIELD,NEW MILFORD,CT,2052
78521,CAMERON,BROWNSVILLE,TX,2052
62208,SAINT CLAIR,FAIRVIEW HEIGHTS,IL,2051
80504,WELD,LONGMONT,CO,2051
62226,SAINT CLAIR,SWANSEA,IL,2051
74432,MCINTOSH,EUFAULA,OK,2051
39531,HARRISON,BILOXI,MS,2051
95003,SANTA CRUZ,APTOS,CA,2051
92308,SAN BERNARDINO,APPLE VALLEY,CA,2050
24870,WYOMING,OCEANA,WV,2050
89120,CLARK,LAS VEGAS,NV,2050
85335,MARICOPA,EL MIRAGE,AZ,2050
32446,JACKSON,MARIANNA,FL,2049
5478,FRANKLIN,ST ALBANS,VT,2049
55455,HENNEPIN,MINNEAPOLIS,MN,2049
23851,FRANKLIN CITY,FRANKLIN,VA,2048
25560,PUTNAM,SCOTT DEPOT,WV,2047
12839,WASHINGTON,HUDSON FALLS,NY,2047
55429,HENNEPIN,BROOKLYN CENTER,MN,2046
84780,WASHINGTON,WASHINGTON,UT,2045
48624,GLADWIN,GLADWIN,MI,2045
62454,CRAWFORD,ROBINSON,IL,2045
19067,BUCKS,MORRISVILLE,PA,2044
61073,WINNEBAGO,ROSCOE,IL,2043
3784,GRAFTON,WEST LEBANON,NH,2042
32789,ORANGE,WINTER PARK,FL,2042
2895,PROVIDENCE,WOONSOCKET,RI,2042
24277,LEE,PENNINGTON GAP,VA,2041
28226,MECKLENBURG,CHARLOTTE,NC,2040
60622,COOK,CHICAGO,IL,2040
18508,LACKAWANNA,SCRANTON,PA,2039
98418,PIERCE,TACOMA,WA,2039
46637,ST JOSEPH,SOUTH BEND,IN,2038
32778,LAKE,TAVARES,FL,2038
95610,SACRAMENTO,CITRUS HEIGHTS,CA,2037
85028,MARICOPA,PHOENIX,AZ,2037
38058,TIPTON,MUNFORD,TN,2037
28532,CRAVEN,HAVELOCK,NC,2037
77954,DE WITT,CUERO,TX,2036
60188,DUPAGE,CAROL STREAM,IL,2036
36274,RANDOLPH,ROANOKE,AL,2036
91754,LOS ANGELES,MONTEREY PARK,CA,2036
85203,MARICOPA,MESA,AZ,2036
85607,COCHISE,DOUGLAS,AZ,2035
1801,MIDDLESEX,WOBURN,MA,2035
80016,ARAPAHOE,AURORA,CO,2034
8902,MIDDLESEX,NORTH BRUNSWICK,NJ,2034
43017,FRANKLIN,DUBLIN,OH,2033
75551,CASS,ATLANTA,TX,2033
78801,UVALDE,UVALDE,TX,2033
6098,LITCHFIELD,WINSTED,CT,2032
77083,HARRIS,HOUSTON,TX,2032
85207,MARICOPA,MESA,AZ,2031
22482,LANCASTER,KILMARNOCK,VA,2031
49738,CRAWFORD,GRAYLING,MI,2031
47460,OWEN,SPENCER,IN,2031
31032,JONES,GRAY,GA,2030
92040,SAN DIEGO,LAKESIDE,CA,2030
10512,PUTNAM,CARMEL,NY,2030
60804,COOK,CICERO,IL,2030
79415,LUBBOCK,LUBBOCK,TX,2029
2302,PLYMOUTH,BROCKTON,MA,2029
65265,AUDRAIN,MEXICO,MO,2029
90034,LOS ANGELES,LOS ANGELES,CA,2029
55406,HENNEPIN,MINNEAPOLIS,MN,2029
32547,OKALOOSA,FORT WALTON BEACH,FL,2028
32803,ORANGE,ORLANDO,FL,2027
95492,SONOMA,WINDSOR,CA,2027
62471,FAYETTE,VANDALIA,IL,2027
15216,ALLEGHENY,PITTSBURGH,PA,2027
20037,DISTRICT OF COLUMBIA,WASHINGTON,DC,2027
11795,SUFFOLK,WEST ISLIP,NY,2026
33004,BROWARD,DANIA,FL,2026
39355,CLARKE,QUITMAN,MS,2026
66605,SHAWNEE,TOPEKA,KS,2026
60515,DUPAGE,DOWNERS GROVE,IL,2025
11727,SUFFOLK,CORAM,NY,2025
8084,CAMDEN,STRATFORD,NJ,2025
92354,SAN BERNARDINO,LOMA LINDA,CA,2024
61109,WINNEBAGO,ROCKFORD,IL,2023
32209,DUVAL,JACKSONVILLE,FL,2023
21114,ANNE ARUNDEL,CROFTON,MD,2023
37412,HAMILTON,CHATTANOOGA,TN,2022
2879,WASHINGTON,WAKEFIELD,RI,2021
38237,WEAKLEY,MARTIN,TN,2021
76036,TARRANT,CROWLEY,TX,2021
20904,MONTGOMERY,SILVER SPRING,MD,2020
6066,TOLLAND,VERNON,CT,2020
44313,SUMMIT,AKRON,OH,2020
52806,SCOTT,DAVENPORT,IA,2019
53172,MILWAUKEE,SOUTH MILWAUKEE,WI,2019
61820,CHAMPAIGN,CHAMPAIGN,IL,2018
48374,OAKLAND,NOVI,MI,2018
97006,WASHINGTON,BEAVERTON,OR,2018
11374,QUEENS,REGO PARK,NY,2018
62249,MADISON,HIGHLAND,IL,2016
77536,HARRIS,DEER PARK,TX,2016
70131,ORLEANS,NEW ORLEANS,LA,2016
55106,RAMSEY,ST PAUL,MN,2016
84014,DAVIS,CENTERVILLE,UT,2016
93401,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,2015
91801,LOS ANGELES,ALHAMBRA,CA,2015
62821,WHITE,CARMI,IL,2015
52556,JEFFERSON,FAIRFIELD,IA,2015
74075,PAYNE,STILLWATER,OK,2013
93036,VENTURA,OXNARD,CA,2013
78840,VAL VERDE,DEL RIO,TX,2012
61571,TAZEWELL,WASHINGTON,IL,2012
12533,DUTCHESS,HOPEWELL JUNCTION,NY,2012
47804,VIGO,TERRE HAUTE,IN,2011
48203,WAYNE,HIGHLAND PARK,MI,2011
91206,LOS ANGELES,GLENDALE,CA,2011
36272,CALHOUN,PIEDMONT,AL,2010
32817,ORANGE,ORLANDO,FL,2010
78644,CALDWELL,LOCKHART,TX,2009
11563,NASSAU,LYNBROOK,NY,2009
40228,JEFFERSON,LOUISVILLE,KY,2009
74834,LINCOLN,CHANDLER,OK,2009
4106,CUMBERLAND,SOUTH PORTLAND,ME,2009
33322,BROWARD,PLANTATION,FL,2009
21502,ALLEGANY,LAVALE,MD,2008
48658,ARENAC,STANDISH,MI,2008
19008,DELAWARE,BROOMALL,PA,2007
7416,SUSSEX,FRANKLIN,NJ,2007
11779,SUFFOLK,RONKONKOMA,NY,2007
21217,BALTIMORE CITY,BALTIMORE,MD,2007
71107,CADDO,SHREVEPORT,LA,2006
21221,BALTIMORE,ESSEX,MD,2006
63628,SAINT FRANCOIS,BONNE TERRE,MO,2006
1851,MIDDLESEX,LOWELL,MA,2006
55313,WRIGHT,BUFFALO,MN,2006
46037,HAMILTON,FISHERS,IN,2005
15522,BEDFORD,BEDFORD,PA,2004
7748,MONMOUTH,MIDDLETOWN,NJ,2004
49319,KENT,CEDAR SPRINGS,MI,2004
13903,BROOME,BINGHAMTON,NY,2004
37379,HAMILTON,SODDY DAISY,TN,2003
27949,DARE,KITTY HAWK,NC,2003
73750,KINGFISHER,KINGFISHER,OK,2003
76230,MONTAGUE,BOWIE,TX,2001
7307,HUDSON,JERSEY CITY,NJ,2001
63118,SAINT LOUIS CITY,SAINT LOUIS,MO,2000
45420,MONTGOMERY,KETTERING,OH,2000
17074,PERRY,NEWPORT,PA,2000
19067,BUCKS,YARDLEY,PA,1999
29812,BARNWELL,BARNWELL,SC,1999
54952,WINNEBAGO,MENASHA,WI,1998
45764,ATHENS,NELSONVILLE,OH,1997
97601,KLAMATH,KLAMATH FALLS,OR,1997
54806,ASHLAND,ASHLAND,WI,1997
74462,HASKELL,STIGLER,OK,1997
97116,WASHINGTON,FOREST GROVE,OR,1996
4043,YORK,KENNEBUNK,ME,1996
94025,SAN MATEO,MENLO PARK,CA,1996
84118,SALT LAKE,SALT LAKE CITY,UT,1996
4619,WASHINGTON,CALAIS,ME,1996
98375,PIERCE,PUYALLUP,WA,1996
21704,FREDERICK,FREDERICK,MD,1994
77024,HARRIS,HOUSTON,TX,1994
15063,WASHINGTON,MONONGAHELA,PA,1994
30103,BARTOW,ADAIRSVILLE,GA,1992
11731,SUFFOLK,EAST NORTHPORT,NY,1992
53533,IOWA,DODGEVILLE,WI,1992
85286,MARICOPA,CHANDLER,AZ,1991
77354,MONTGOMERY,MAGNOLIA,TX,1990
73086,MURRAY,SULPHUR,OK,1990
10710,WESTCHESTER,YONKERS,NY,1990
50315,POLK,DES MOINES,IA,1990
77575,LIBERTY,LIBERTY,TX,1990
43506,WILLIAMS,BRYAN,OH,1989
65608,DOUGLAS,AVA,MO,1989
44905,RICHLAND,MANSFIELD,OH,1989
21619,QUEEN ANNES,CHESTER,MD,1988
40222,JEFFERSON,LOUISVILLE,KY,1987
19382,CHESTER,WEST CHESTER,PA,1987
48381,OAKLAND,MILFORD,MI,1987
21206,BALTIMORE CITY,BALTIMORE,MD,1986
54467,PORTAGE,PLOVER,WI,1986
2453,MIDDLESEX,WALTHAM,MA,1986
44709,STARK,CANTON,OH,1986
31558,CAMDEN,SAINT MARYS,GA,1985
12590,DUTCHESS,WAPPINGERS FALLS,NY,1985
84093,SALT LAKE,SANDY,UT,1984
85012,MARICOPA,PHOENIX,AZ,1983
73106,OKLAHOMA,OKLAHOMA CITY,OK,1983
72031,VAN BUREN,CLINTON,AR,1982
48854,INGHAM,MASON,MI,1982
49203,JACKSON,JACKSON,MI,1982
57006,BROOKINGS,BROOKINGS,SD,1981
7011,PASSAIC,CLIFTON,NJ,1981
30742,CATOOSA,FT OGLETHORPE,GA,1981
28097,STANLY,LOCUST,NC,1981
48316,MACOMB,SHELBY TOWNSHIP,MI,1981
14411,ORLEANS,ALBION,NY,1981
78052,ATASCOSA,LYTLE,TX,1980
37174,MAURY,SPRING HILL,TN,1980
32404,BAY,PANAMA CITY,FL,1980
28463,COLUMBUS,TABOR CITY,NC,1979
10033,NEW YORK,NEW YORK,NY,1979
77075,HARRIS,HOUSTON,TX,1979
15644,WESTMORELAND,JEANNETTE,PA,1978
44070,CUYAHOGA,NORTH OLMSTED,OH,1978
79549,SCURRY,SNYDER,TX,1978
30417,EVANS,CLAXTON,GA,1977
92584,RIVERSIDE,MENIFEE,CA,1977
36207,CALHOUN,ANNISTON,AL,1977
44514,MAHONING,POLAND,OH,1977
89183,CLARK,LAS VEGAS,NV,1977
84098,SUMMIT,PARK CITY,UT,1977
20601,CHARLES,WALDORF,MD,1977
2149,MIDDLESEX,EVERETT,MA,1976
23230,HENRICO,RICHMOND,VA,1976
64081,JACKSON,LEES SUMMIT,MO,1976
24605,TAZEWELL,BLUEFIELD,VA,1976
49008,KALAMAZOO,KALAMAZOO,MI,1975
70634,BEAUREGARD,DERIDDER,LA,1974
1104,HAMPDEN,SPRINGFIELD,MA,1973
67152,SUMNER,WELLINGTON,KS,1973
76137,TARRANT,FORT WORTH,TX,1973
53703,DANE,MADISON,WI,1972
27514,ORANGE,CHAPEL HILL,NC,1972
92595,RIVERSIDE,WILDOMAR,CA,1972
92571,RIVERSIDE,PERRIS,CA,1972
15074,BEAVER,ROCHESTER,PA,1972
64030,JACKSON,GRANDVIEW,MO,1971
22655,FREDERICK,STEPHENS CITY,VA,1971
7621,BERGEN,BERGENFIELD,NJ,1971
37380,MARION,SOUTH PITTSBURG,TN,1971
15044,ALLEGHENY,GIBSONIA,PA,1970
7024,BERGEN,FORT LEE,NJ,1969
33157,MIAMI-DADE,MIAMI,FL,1969
2188,NORFOLK,WEYMOUTH,MA,1968
72740,MADISON,HUNTSVILLE,AR,1968
6033,HARTFORD,GLASTONBURY,CT,1968
31620,COOK,ADEL,GA,1968
36502,ESCAMBIA,ATMORE,AL,1968
24630,TAZEWELL,NORTH TAZEWELL,VA,1967
25661,MINGO,WILLIAMSON,WV,1967
4937,SOMERSET,FAIRFIELD,ME,1967
30297,CLAYTON,FOREST PARK,GA,1966
54843,SAWYER,HAYWARD,WI,1966
35209,JEFFERSON,BIRMINGHAM,AL,1965
15714,CAMBRIA,NORTHERN CAMBRIA,PA,1965
23901,PRINCE EDWARD,FARMVILLE,VA,1965
95437,MENDOCINO,FORT BRAGG,CA,1964
94945,MARIN,NOVATO,CA,1964
30233,BUTTS,JACKSON,GA,1964
91367,LOS ANGELES,WOODLAND HILLS,CA,1964
32812,ORANGE,ORLANDO,FL,1964
22033,FAIRFAX,FAIRFAX,VA,1963
95521,HUMBOLDT,ARCATA,CA,1963
94579,ALAMEDA,SAN LEANDRO,CA,1963
38343,GIBSON,HUMBOLDT,TN,1962
24060,MONTGOMERY,BLACKSBURG,VA,1962
43206,FRANKLIN,COLUMBUS,OH,1962
32507,ESCAMBIA,PENSACOLA,FL,1962
77474,AUSTIN,SEALY,TX,1961
48413,HURON,BAD AXE,MI,1961
28778,BUNCOMBE,SWANNANOA,NC,1961
92223,RIVERSIDE,BEAUMONT,CA,1960
11367,QUEENS,FLUSHING,NY,1960
14895,ALLEGANY,WELLSVILLE,NY,1960
29302,SPARTANBURG,SPARTANBURG,SC,1960
75214,DALLAS,DALLAS,TX,1960
20164,LOUDOUN,STERLING,VA,1960
34990,MARTIN,PALM CITY,FL,1959
95123,SANTA CLARA,SAN JOSE,CA,1959
23970,MECKLENBURG,SOUTH HILL,VA,1958
17315,YORK,DOVER,PA,1958
49224,CALHOUN,ALBION,MI,1958
65453,CRAWFORD,CUBA,MO,1958
15229,ALLEGHENY,PITTSBURGH,PA,1958
11590,NASSAU,WESTBURY,NY,1956
49931,HOUGHTON,HOUGHTON,MI,1956
33024,BROWARD,HOLLYWOOD,FL,1956
46320,LAKE,HAMMOND,IN,1955
50613,BLACK HAWK,CEDAR FALLS,IA,1955
57702,PENNINGTON,RAPID CITY,SD,1954
62930,SALINE,ELDORADO,IL,1953
70518,LAFAYETTE,BROUSSARD,LA,1953
77002,HARRIS,HOUSTON,TX,1952
20906,MONTGOMERY,SILVER SPRING,MD,1952
10990,ORANGE,WARWICK,NY,1951
66611,SHAWNEE,TOPEKA,KS,1951
48062,MACOMB,RICHMOND,MI,1951
33825,HIGHLANDS,AVON PARK,FL,1950
8837,MIDDLESEX,EDISON,NJ,1950
75638,MORRIS,DAINGERFIELD,TX,1950
37415,HAMILTON,RED BANK,TN,1949
92843,ORANGE,GARDEN GROVE,CA,1948
46240,MARION,INDIANAPOLIS,IN,1948
44622,TUSCARAWAS,DOVER,OH,1947
44485,TRUMBULL,WARREN,OH,1947
46714,WELLS,BLUFFTON,IN,1946
75244,DALLAS,DALLAS,TX,1946
32119,VOLUSIA,DAYTONA BEACH,FL,1946
43935,BELMONT,MARTINS FERRY,OH,1946
43609,LUCAS,TOLEDO,OH,1946
71351,AVOYELLES,MARKSVILLE,LA,1945
58102,CASS,FARGO,ND,1945
89081,CLARK,NORTH LAS VEGAS,NV,1944
35504,WALKER,JASPER,AL,1944
27604,WAKE,RALEIGH,NC,1944
40336,ESTILL,IRVINE,KY,1943
92065,SAN DIEGO,RAMONA,CA,1943
95050,SANTA CLARA,SANTA CLARA,CA,1942
59718,GALLATIN,BOZEMAN,MT,1942
18428,PIKE,HAWLEY,PA,1941
12538,DUTCHESS,HYDE PARK,NY,1941
3063,HILLSBOROUGH,NASHUA,NH,1941
18964,MONTGOMERY,SOUDERTON,PA,1941
92407,SAN BERNARDINO,SAN BERNARDINO,CA,1940
53022,WASHINGTON,GERMANTOWN,WI,1940
53538,JEFFERSON,FORT ATKINSON,WI,1940
90278,LOS ANGELES,REDONDO BEACH,CA,1940
91741,LOS ANGELES,GLENDORA,CA,1939
8520,MERCER,EAST WINDSOR,NJ,1939
7734,MONMOUTH,KEANSBURG,NJ,1939
55378,SCOTT,SAVAGE,MN,1938
30328,FULTON,SANDY SPRINGS,GA,1938
14612,MONROE,ROCHESTER,NY,1938
68114,DOUGLAS,OMAHA,NE,1937
44833,CRAWFORD,GALION,OH,1937
27055,YADKIN,YADKINVILLE,NC,1937
99019,SPOKANE,LIBERTY LAKE,WA,1937
29631,PICKENS,CLEMSON,SC,1937
40383,WOODFORD,VERSAILLES,KY,1936
51104,WOODBURY,SIOUX CITY,IA,1936
93245,KINGS,LEMOORE,CA,1936
35674,COLBERT,TUSCUMBIA,AL,1936
31906,MUSCOGEE,COLUMBUS,GA,1935
71635,ASHLEY,CROSSETT,AR,1935
30038,DEKALB,LITHONIA,GA,1935
77401,HARRIS,BELLAIRE,TX,1935
24168,HENRY,STANLEYTOWN,VA,1934
59044,YELLOWSTONE,LAUREL,MT,1934
85255,MARICOPA,SCOTTSDALE,AZ,1934
12775,SULLIVAN,ROCK HILL,NY,1934
79935,EL PASO,EL PASO,TX,1933
92057,SAN DIEGO,OCEANSIDE,CA,1933
49007,KALAMAZOO,KALAMAZOO,MI,1933
50023,POLK,ANKENY,IA,1932
1331,WORCESTER,ATHOL,MA,1932
35077,CULLMAN,HANCEVILLE,AL,1932
6880,FAIRFIELD,WESTPORT,CT,1931
98043,SNOHOMISH,MOUNTLAKE TERRACE,WA,1931
30830,BURKE,WAYNESBORO,GA,1931
