ZIP_CODE,POPULATION,POPULATION_DENSITY_PER_SQ_MILE
74741,972,12.17831458
74743,8537,38.92308394
74745,9912,58.33676652
74747,153,357.4766355
74748,642,16.51531912
74750,364,70.65217391
74753,52,742.8571429
74754,385,7.263739788
74755,83,11.39796759
74756,870,18.1643561
74759,1358,9.825130049
74760,295,14.94730442
74761,70,46.97986577
74764,3473,26.28651009
74766,1595,14.81488362
74801,21657,284.6346945
74804,19631,209.8831428
74820,30802,100.2124496
74824,1253,33.96400304
74825,2170,15.46509308
74826,1252,15.56130059
74827,387,10.42620831
74829,1521,32.09131572
74830,229,140.7498463
74831,923,11.70710671
74832,936,33.46083724
74833,703,14.09439031
74834,7590,39.65931654
74836,171,4.917184265
74837,310,119.0019194
74839,770,10.17589766
74840,1924,32.29542593
74842,135,18.91286075
74843,340,11.69872346
74844,371,144.1896619
74845,494,4.870786129
74848,8326,32.82928849
74849,3132,25.50509369
74850,283,4.906975534
74851,9805,115.0214089
74852,1347,18.53482676
74854,1897,24.71468029
74855,4639,43.29767971
74856,782,6.26677886
74857,9288,154.0298507
74859,6221,20.7420596
74860,1653,17.09746486
74864,5274,46.71100995
74865,1711,10.50924703
74867,1045,12.42937853
74868,13152,61.8170025
74869,710,13.37402049
74871,2415,14.21282155
74872,3692,25.54292554
74873,11821,79.75414592
74875,1165,23.93327444
74878,1565,13.23321749
74880,2239,20.32332144
74881,4509,29.20450277
74883,2526,14.30513082
74884,6024,45.14456152
74901,1992,169.0571162
74902,4095,134.8281312
74930,2155,29.48782857
74931,1411,17.25487319
74932,2286,29.12695581
74935,174,15.21511018
74936,1153,47.04778227
74937,5959,28.78299007
74939,1455,9.742803383
74940,2697,43.85365854
74941,2713,24.11341214
74942,193,118.0428135
74943,112,8.352599001
74944,1272,10.77044225
74945,497,20.28654231
74946,137,42.14087973
74948,12788,58.62989079
74949,308,10.86266488
74951,1504,239.6812749
74953,11632,84.57914025
74954,4590,253.1296531
74955,15344,77.30013753
74956,1905,46.1739826
74957,1170,4.996370158
74959,6736,69.40609158
74960,13643,45.15157532
74962,5092,35.52963012
74963,608,8.045201329
74964,2834,37.52201141
74965,5170,46.12858902
74966,3719,16.19773519
75001,12414,3237.871674
75002,63140,1698.270529
75006,46364,2747.496296
75007,51624,4428.203809
75009,8785,92.03771608
75010,21607,2678.775105
75013,30347,2018.423678
75019,38666,2346.807478
75020,21872,349.5940157
75021,8036,133.342183
75022,22545,1173.546406
75023,45452,4824.540919
75024,36039,2844.884749
75025,50926,5445.46621
75028,42226,2787.930807
75032,27986,545.4510018
75034,72723,1453.994722
75035,47553,2014.616167
75038,27802,2078.654206
75039,11032,2102.534782
75040,59406,3795.425505
75041,30700,3837.020372
75042,37881,5062.951083
75043,58094,3993.263679
75044,40811,3800.260732
75048,20328,1938.954597
75050,41041,1658.624313
75051,39285,3236.796572
75052,88996,3402.117818
75054,5053,929.8859036
75056,47852,1895.428979
75057,12900,1268.311867
75058,2982,51.73490632
75060,45980,3467.571644
75061,53442,4619.813278
75062,44537,4053.239898
75063,35090,2312.660647
75065,10748,1352.630254
75067,60982,4585.112782
75068,34934,1272.455744
75069,34108,1064.511095
75070,74734,3129.826619
75071,36090,457.9891118
75074,44622,2701.907357
75075,33262,3374.797078
75076,7378,148.3044885
75077,35330,2529.715022
75078,10592,323.5878166
75080,44009,3850.980049
75081,34156,3701.343736
75082,21182,2704.545455
75087,28145,1074.646812
75088,24712,2528.340495
75089,30251,2628.46468
75090,23724,307.8879747
75092,22839,201.5229591
75093,47187,3343.03932
75094,20579,2949.548517
75098,48197,1463.042224
75101,646,784.9331713
75102,1322,21.77924217
75103,12851,64.43154243
75104,45373,1160.850432
75105,301,5.860363693
75109,3658,31.45584315
75110,28132,187.6129566
75114,4660,107.748156
75115,48877,2228.163749
75116,19669,3838.602654
75117,3722,79.36203331
75119,26601,100.4319165
75124,4446,47.78179004
75125,6691,96.03846706
75126,33396,431.785271
75127,1593,59.93227991
75132,294,198.3805668
75134,20276,1983.953033
75135,5910,95.06804363
75137,18861,3095.519449
75140,6958,61.98166739
75141,5374,471.238162
75142,18982,109.4530232
75143,14619,82.20217946
75144,3291,19.15922944
75146,17993,542.088455
75147,6602,70.42283569
75148,5842,66.7542707
75149,56065,3529.65248
75150,58730,4600.861731
75152,4606,113.0695208
75153,605,25.72935273
75154,36041,766.6503584
75155,2579,67.77567539
75156,14580,465.72542
75157,310,184.5238095
75158,4139,47.07206951
75159,18339,306.5799592
75160,23627,196.9261287
75161,6165,54.10315141
75163,2285,67.64157367
75164,671,294.2982456
75165,37966,336.9304769
75166,3070,232.3117669
75167,8436,86.45214183
75169,14644,68.39794489
75172,3956,339.3086886
75173,4353,142.9134246
75180,23031,3007.050529
75181,25908,1472.547459
75182,5118,291.1262799
75189,22406,201.8267637
75201,9409,6497.928177
75202,1666,2369.843528
75203,15721,3323.678647
75204,26279,10273.26036
75205,23061,5300.160883
75206,36248,8524.929445
75207,9648,2507.928256
75208,30171,5078.437973
75209,13653,3862.234795
75210,7482,3315.019938
75211,73146,4145.188711
75212,24884,2420.387122
75214,32950,4552.991571
75215,14648,1740.90801
75216,49416,3380.952381
75217,80324,2939.686722
75218,21665,3100.314825
75219,22124,10093.06569
75220,41891,3701.27231
75223,13947,4040.266512
75224,34034,5825.744608
75225,20892,4425.333616
75226,3506,3130.357143
75227,55029,4828.375888
75228,66551,5834.224599
75229,31571,2519.230769
75230,26934,3717.085288
75231,37052,6574.166075
75232,28682,3470.71636
75233,14043,4056.325823
75234,28794,2785.527716
75235,17177,2556.10119
75236,15949,1277.248338
75237,17101,2571.578947
75238,30483,4634.787897
75240,24296,6441.145281
75241,27066,1007.406856
75243,55406,6368.505747
75244,13266,2877.033182
75246,2770,6128.318584
75247,468,71.5815234
75248,33395,4507.964363
75249,13373,2909.071133
75251,2331,5309.794989
75252,24112,4779.38553
75253,18450,1364.947843
75254,23253,7001.806685
75270,0,0
75287,49004,8753.840657
75390,0,0
75401,18552,178.4446689
75402,15920,176.2992658
75407,14120,285.0739941
75409,11831,147.5003117
75410,4334,52.69236848
75411,1118,14.24240108
75412,778,5.121251218
75413,305,217.2364672
75414,3136,64.39160609
75415,144,13.70123692
75416,2893,39.08772783
75417,2456,15.21996443
75418,14411,103.0947748
75420,1076,29.3989071
75421,1003,18.34979876
75422,2883,39.46936093
75423,2982,36.74042679
75424,3297,49.31125768
75426,5301,16.21532334
75428,10089,117.3221388
75431,2052,34.86297762
75432,3323,31.39081231
75433,2773,26.64040734
75435,1185,17.65284233
75436,1876,11.34714023
75437,1078,17.89716601
75438,972,21.23337047
75439,868,62.40115025
75440,6350,55.23372127
75441,142,20.16186284
75442,8858,84.00269325
75446,3180,18.03805008
75447,1080,20.17409497
75448,655,23.10650157
75449,1186,14.5750381
75450,331,5.557887667
75451,1211,34.7688774
75452,4090,53.72601048
75453,3255,43.49336576
75454,5699,297.1789122
75455,28293,95.83148454
75457,6522,48.43237142
75459,4326,54.50971498
75460,23592,260.4634731
75462,11350,56.77214114
75468,888,17.55773489
75469,371,12.04701909
75470,288,14.9867305
75471,1424,29.54908593
75472,3548,55.73883809
75473,3855,46.29963249
75474,14882,138.7081741
75475,129,62.65177271
75476,1304,25.20878441
75477,977,16.11599558
75478,932,17.4819928
75479,1849,36.40767141
75480,1646,50.83227819
75481,395,5.689429185
75482,24385,78.07272273
75486,2346,22.46115255
75487,1541,15.15226006
75488,1161,9.922144072
75489,993,819.3069307
75490,2211,75.37842629
75491,4801,50.14884838
75492,516,12.05861046
75493,611,113.2110432
75494,10862,47.81251788
75495,7095,105.395288
75496,3351,27.1009066
75497,3350,51.80786242
75501,36298,381.2775076
75503,24379,308.6300971
75550,808,9.806420292
75551,11007,66.69009434
75554,1806,11.01588948
75555,1611,14.4006436
75556,26,1.082296133
75558,1636,32.55073617
75559,5568,21.21280235
75560,1088,13.68415757
75561,5395,108.4945501
75562,176,10.62866115
75563,4282,26.49654097
75565,361,51.68957617
75566,782,16.32636018
75567,4225,62.32114936
75568,2876,21.4462018
75569,2874,956.7243675
75570,11518,85.17403811
75571,2846,27.46494504
75572,3491,48.41819115
75573,181,18.18912672
75574,1868,17.58216935
75601,15849,1696.168664
75602,23286,475.3020901
75603,5456,118.0466908
75604,29934,636.893617
75605,27823,351.3537405
75630,2588,28.58657712
75631,2787,23.82621482
75633,13977,43.84349719
75638,6036,68.15333371
75639,3460,20.28909022
75640,4652,54.9647904
75641,223,67.04750451
75642,229,101.9590383
75643,2074,30.44358982
75644,11444,61.05290113
75645,9778,67.4112375
75647,13196,173.7230121
75650,8611,69.34400618
75651,2189,37.30084349
75652,16638,94.69011439
75654,12417,61.13044805
75656,4804,44.84187731
75657,8246,24.59796379
75661,2807,22.03902171
75662,24536,192.3155304
75667,1021,12.0864161
75668,1993,87.46214947
75669,606,9.609438181
75670,17290,140.605686
75672,17097,72.03923667
75681,2562,19.95280484
75682,473,153.7711313
75683,3914,69.45257741
75684,7548,74.72749413
75686,12985,55.9929971
75691,4219,45.3655914
75692,5098,56.80539306
75693,6869,625.6489662
75701,34373,2186.994974
75702,27069,1980.610229
75703,37166,685.2517654
75704,8684,129.4612242
75705,2168,78.29258604
75706,8771,116.9341937
75707,13711,265.2903276
75708,7156,130.6602396
75709,5062,244.2696521
75750,3937,84.08620064
75751,17253,107.1488458
75752,6986,47.2027027
75754,5783,46.56087212
75755,5719,54.78441628
75756,4002,58.38244734
75757,10022,114.7574772
75758,9072,183.7218251
75759,141,62.75033378
75760,2614,20.08204908
75762,12466,286.2785624
75763,6005,55.70966036
75764,233,184.335443
75765,7607,74.47912587
75766,26388,86.42197688
75770,2776,22.98717322
75771,18361,127.5140286
75773,12791,71.70646934
75778,3254,57.82935542
75779,122,141.8604651
75780,312,248.2100239
75783,7219,59.2663744
75784,658,17.04751542
75785,11263,42.10656179
75788,126,37.01527615
75789,7593,40.19204099
75790,4203,114.3486778
75791,13125,340.5552673
75792,3518,37.31557008
75801,16799,78.28125146
75803,22397,67.37155577
75831,5386,21.10898602
75832,66,3.962773942
75833,3324,13.55733111
75835,12012,26.69268085
75838,666,9.522039375
75839,5069,34.38055318
75840,7076,25.890015
75844,5718,15.90113377
75845,3259,10.2887739
75846,2718,18.65118577
75847,1859,7.671547185
75848,92,464.6464646
75849,75,39.32878867
75850,671,9.401841136
75851,5050,19.46275099
75852,3762,21.8421236
75853,963,12.90902023
75855,2369,8.708214173
75856,196,7.685069009
75858,43,93.47826087
75859,1923,16.29039773
75860,6644,39.1645986
75861,9017,78.72908881
75862,10091,40.88189181
75901,29036,179.8217637
75904,34004,239.1582619
75925,4179,17.66316982
75926,1070,9.096086982
75928,1411,15.61946511
75929,1599,12.05918731
75930,2023,15.00975671
75931,2631,46.96536951
75932,1437,11.45951291
75933,1599,21.5034965
75934,99,13.39648173
75935,13685,38.62589473
75936,889,7.07932185
75937,994,14.78946585
75938,2608,14.02278703
75939,3992,16.53070521
75941,9105,107.3487626
75942,115,278.4503632
75943,1262,19.66926949
75944,1301,32.68187299
75946,3578,25.76195036
75948,6281,25.64636517
75949,7976,40.3625341
75951,16134,41.04549756
75954,3280,31.3869591
75956,7623,31.36985399
75959,923,19.83623821
75960,913,21.25133839
75961,14910,53.79738843
75962,3029,11387.21805
75964,20097,86.68478261
75965,17591,238.0153436
75966,5371,19.82979823
75968,1766,24.05765118
75969,4116,47.92008662
75972,6620,18.34145585
75973,2599,14.50780094
75974,3126,30.35187199
75975,3699,25.78311238
75976,827,36.40285236
75977,750,4.099010226
75978,144,262.295082
75979,11423,39.22571872
75980,2836,17.54603049
76001,30460,2949.264136
76002,30269,4211.632114
76006,22639,2997.352046
76008,13602,183.5082701
76009,19759,201.1728892
76010,55706,6247.16833
76011,21594,2690.505856
76012,25689,3142.000978
76013,30680,3422.197434
76014,34072,5912.198508
76015,16658,3888.422035
76016,30852,3481.381178
76017,44724,4302.867039
76018,26938,3519.007185
76020,27270,413.1880786
76021,33673,4645.19244
76022,13212,4946.461999
76023,5832,103.7408613
76028,59744,774.4979842
76031,17759,245.0294576
76033,24819,151.3335203
76034,22748,1742.340686
76035,1622,24.08028742
76036,22352,486.1984208
76039,32925,5059.935454
76040,27524,2419.479606
76041,434,36.7236419
76043,7071,51.48461505
76044,3866,38.28746299
76048,21989,202.6841431
76049,25130,248.8734835
76050,5875,48.12654619
76051,46320,1257.704526
76052,15995,353.176268
76053,28421,3535.389974
76054,11764,3093.347357
76055,3084,34.6291181
76058,17123,314.726317
76059,4881,1778.790087
76060,6764,914.0540541
76061,152,100.5291005
76063,61361,1183.684099
76064,1883,63.04617136
76065,28986,294.4953569
76066,3142,36.50347376
76067,22117,126.8140248
76070,752,20.97746039
76071,3320,439.9681951
76073,5327,63.26603325
76077,590,80.72239704
76078,8572,127.5253652
76082,17748,176.6251343
76084,8327,163.8528139
76085,8787,137.6237314
76086,20196,1375.843041
76087,24746,132.7354356
76088,11499,72.48806995
76092,26669,1182.293745
76093,2095,56.56963871
76102,8111,1879.7219
76103,14572,2671.800513
76104,17446,2977.133106
76105,22194,3983.844911
76106,35389,2432.735272
76107,25917,2405.066815
76108,38227,818.6178984
76109,21710,2668.059481
76110,30434,5305.788006
76111,21685,2627.847794
76112,38993,3442.786509
76114,24741,2712.234159
76115,20696,4441.201717
76116,46746,3844.875802
76117,30645,2841.183015
76118,13866,1831.220285
76119,42761,2640.382834
76120,15283,1566.844372
76123,29722,3671.649166
76126,19395,305.1255428
76127,2003,920.9195402
76129,2833,25754.54545
76131,28374,1879.072848
76132,24709,3373.242321
76133,48394,5238.579779
76134,23704,2973.03399
76135,20684,796.2734832
76137,54911,4056.963428
76140,26340,945.2718464
76148,23331,5001.286174
76155,3115,898.989899
76164,16748,4255.081301
76177,4891,338.6181113
76179,48058,889.6993483
76180,33444,3551.826678
76182,28209,3211.407104
76201,27107,4858.756049
76205,18510,2185.360094
76207,10579,287.4962633
76208,19782,730.2864737
76209,24018,3665.750916
76210,39556,2462.400398
76225,3156,31.66290444
76226,18419,386.3045302
76227,22141,278.6433426
76228,1119,6.051167243
76230,9711,25.63967166
76233,3235,51.44965568
76234,15587,50.16300482
76238,431,16.27336228
76239,1087,9.497597204
76240,26120,70.70160243
76244,60388,3513.58585
76245,1780,78.67403315
76247,13098,182.3015254
76248,34647,2400.87312
76249,7194,107.1061682
76250,937,106.284029
76251,731,13.78907061
76252,2863,15.47350102
76253,230,148.6748546
76255,5411,20.63912241
76258,6659,74.59559977
76259,4618,81.5166546
76261,233,3.450165104
76262,27648,610.0752444
76263,44,5.121638924
76264,1412,39.60618215
76265,1893,9.699186867
76266,13495,112.242267
76268,250,433.2755633
76270,1853,18.32947554
76271,1352,34.2053332
76272,4745,47.9661154
76273,9135,44.80444955
76301,16540,1412.226776
76302,13206,1598.208883
76305,4746,21.66302269
76306,15991,1222.553517
76308,19677,2195.60366
76309,13862,2486.90348
76310,17989,100.0828971
76311,7535,4552.870091
76351,2035,10.6123343
76354,11270,143.6126155
76357,712,10.72919335
76360,3502,12.31784399
76363,256,4.176046459
76364,193,2.824073397
76365,4831,9.075300005
76366,2317,9.810688018
76367,13045,65.75498518
76370,299,2.793348281
76371,1606,15.35196727
76372,974,3.599594953
76373,162,5.570455952
76374,4162,14.74741247
76377,802,26.38591874
76379,591,13.61562918
76380,3820,4.014620786
76384,12991,27.27648755
76388,203,1.990527833
76389,1329,6.680171101
76401,25702,62.33160257
76402,847,9516.853933
76424,8992,17.45863476
76426,11302,85.91606042
76427,804,14.21876382
76429,258,2.421443856
76430,2532,7.041372233
76431,3384,28.50188244
76432,1370,14.33699258
76433,1416,11.78948771
76435,612,8.418735814
76436,212,4.680015011
76437,5721,14.12760031
76442,7545,16.88845116
76443,1897,13.41005648
76444,3635,25.01823888
76445,407,6.000737191
76446,9000,21.45569756
76448,5628,44.59906015
76449,2434,11.75254944
76450,13258,28.75210902
76452,75,8.400537634
76453,1125,8.660908125
76454,1688,12.30921806
76455,1014,11.22389117
76457,3960,12.51137398
76458,6261,11.09828926
76459,146,6.496395835
76460,421,4.490618767
76462,2982,17.76311087
76463,481,6.346316234
76464,506,2.722786928
76466,332,54.78547855
76469,96,6.716574547
76470,3238,11.33225774
76471,1906,10.87930592
76472,1499,14.85658784
76474,281,7.822068812
76475,977,4.128407415
76476,2637,25.67197889
76481,208,3.363464368
76483,1063,1.671969889
76484,1147,10.78483917
76486,1375,13.31796521
76487,2507,28.03153128
76490,91,122.4764468
76491,459,3.626680994
76501,16897,144.6227586
76502,31545,506.3484165
76504,24268,897.6843974
76508,0,0
76511,3317,42.30381716
76513,34172,323.9604861
76518,1581,13.56930128
76519,626,12.24378032
76520,8413,27.92530239
76522,35534,309.4325821
76523,18,29.65403624
76524,2867,42.64782447
76525,1062,5.539703819
76527,4058,31.61297862
76528,16974,33.6601385
76530,2540,27.19194947
76531,4978,13.02946942
76534,2615,29.57843658
76537,3870,71.98259026
76538,761,5.072893683
76539,7841,57.07318848
76541,19206,4045.923741
76542,40025,497.6995772
76543,30430,626.247659
76544,29943,978.9773099
76548,26344,1698.188616
76549,44490,579.3421361
76550,11586,21.79601742
76554,2104,241.8668813
76556,1461,14.80318152
76557,5178,38.14786164
76559,5051,752.1965748
76561,962,21.29967895
76565,74,2.67679508
76566,258,4.733944954
76567,8984,46.42582152
76569,2498,30.66686309
76570,2572,14.30287392
76571,6790,57.45327162
76573,26,29.08277405
76574,17661,124.0273603
76577,3046,20.15350007
76578,1766,23.52972526
76579,4258,74.39373821
76596,1274,4218.543046
76597,2882,5942.268041
76598,523,13410.25641
76599,1956,3912
76621,1037,14.2629219
76622,1015,19.2541164
76623,242,47.73175542
76624,2231,34.72589733
76626,1563,38.21235606
76627,1601,18.07997651
76628,111,11.97281847
76629,1989,14.05345825
76630,1840,127.671385
76631,522,12.76502091
76632,1778,29.60274383
76633,4973,103.0182504
76634,7093,25.07654125
76635,1341,12.71041856
76636,1497,34.51615135
76637,536,13.51181023
76638,2837,34.31965547
76639,1584,17.24306848
76640,3005,105.8098592
76641,1674,22.29889038
76642,7057,27.62240636
76643,13554,1699.561129
76645,11039,65.91982611
76648,2302,22.32458905
76649,790,5.710733287
76650,104,9.971236817
76651,3300,31.99007338
76652,1087,12.47747282
76653,1082,7.278793954
76654,151,235.2024922
76655,7831,102.5617518
76656,2276,19.66459595
76657,9307,87.54667996
76660,506,14.24469343
76661,8708,54.24396078
76664,3514,26.02095598
76665,2526,15.87940204
76666,244,14.89803395
76667,11313,78.55977223
76670,1377,19.65374021
76671,1777,22.3221576
76673,1187,12.87167364
76676,413,19.24600401
76678,263,6.984835206
76679,1432,18.77564935
76680,190,3.41260148
76681,873,11.95284582
76682,2660,23.45203354
76685,108,8.025562904
76686,285,25.19671117
76687,1466,11.05222288
76689,3996,17.38313366
76690,1197,14.74010861
76691,6454,64.70370036
76692,10115,82.49667648
76693,1651,21.36000207
76701,1826,1603.160667
76704,8007,1547.545419
76705,29155,255.056514
76706,35015,493.6348385
76707,16697,5117.070181
76708,24476,525.9357944
76710,22686,2385.488959
76711,9042,2290.853813
76712,23506,466.8427638
76798,1862,53200
76801,25552,66.90931944
76802,5075,70.17325535
76820,125,1.666200131
76821,4869,15.96341104
76823,2945,26.2157615
76824,35,1.2564167
76825,7091,13.61271621
76827,433,5.964105178
76828,199,2.048884954
76831,63,1.453387778
76832,559,2.75806945
76834,5908,14.38516098
76836,41,1.071559249
76837,3188,7.290306499
76841,61,0.609957303
76842,191,2.034772233
76844,3550,8.663058279
76845,178,1.589739926
76848,78,1.284119719
76849,3944,4.173222598
76852,212,1.415097488
76853,1622,6.316027211
76854,401,2.941413786
76856,3582,5.036671241
76857,1791,13.34286928
76858,254,2.129246967
76859,1982,2.759519437
76861,1995,11.6335349
76862,198,1.548617194
76864,890,3.780027862
76865,160,4.997657348
76866,623,2.23861558
76869,125,1.693606298
76870,251,9.112692419
76871,784,3.361358949
76872,717,2.397416007
76873,55,1.224017448
76874,68,0.975329891
76875,668,6.154469822
76877,4558,8.201175298
76878,1685,6.370149141
76882,252,1.80305231
76884,172,4.97382956
76885,154,1.957867704
76887,126,2.161679934
76888,110,1.029230136
76890,940,10.03544434
76901,27969,101.3061242
76903,31905,1198.579962
76904,32718,81.00299323
76905,11335,54.53032242
76908,1951,1398.566308
76930,156,0.86512866
76932,3390,3.496254676
76933,1365,5.261190147
76934,1296,83.22095935
76935,1606,5.499962329
76936,3377,3.143878282
76937,37,3.520791702
76939,51,1.591015442
76940,176,11.8902851
76941,1348,2.371235576
76943,3693,1.471599094
76945,1665,2.790973673
76949,7,0.762444178
76950,4180,2.271860132
76951,1143,1.424331013
76953,74,1.62014231
76955,133,2.740572842
76957,59,210.7142857
76958,310,3.14858263
77002,16793,8329.861111
77003,10508,4140.267928
77004,32692,5659.972299
77005,25528,6639.271782
77006,19664,8720.177384
77007,30853,3950.954027
77008,30482,4675.153374
77009,38094,6164.07767
77010,366,2975.609756
77011,19547,5476.884281
77012,20719,5274.694501
77013,17602,2009.131378
77014,28684,4010.626398
77015,53621,2538.7529
77016,26989,2789.560724
77017,32561,3744.365225
77018,25563,3860.897145
77019,18944,5381.818182
77020,25464,3689.365401
77021,26042,4283.928278
77022,29557,5061.130137
77023,28998,5321.710406
77024,34775,2711.712414
77025,26137,6096.804292
77026,23940,3693.874402
77027,14331,5007.337526
77028,16808,1832.733617
77029,17814,1372.73638
77030,10258,4065.794689
77031,15762,4947.269303
77032,12757,576.5615113
77033,27965,4680.334728
77034,33678,2452.162516
77035,35896,6286.514886
77036,71969,10058.56045
77037,19819,3179.178697
77038,26713,2837.280935
77039,27562,2728.37062
77040,45081,3205.873987
77041,37146,2006.807131
77042,36385,5843.102618
77043,23358,1574.519717
77044,30949,792.0814885
77045,31255,2705.357916
77046,1196,10222.22222
77047,21077,1524.115988
77048,15294,1379.951277
77049,28521,1159.861732
77050,4611,690.9935561
77051,15085,2059.104559
77053,28954,2353.027225
77054,22290,3979.646492
77055,41989,5078.495404
77056,18673,5398.381035
77057,39208,9218.904303
77058,16406,1992.712256
77059,16949,1722.284321
77060,40830,4968.362132
77061,24457,3082.556088
77062,25152,4637.168142
77063,34299,7487.229862
77064,45847,3111.435358
77065,35326,4301.753531
77066,31366,3644.243058
77067,30559,5098.264932
77068,10064,2646.331843
77069,16541,3450.35461
77070,46017,3533.517623
77071,25671,5744.238085
77072,56526,7710.544264
77073,34790,2514.818563
77074,37267,6846.775675
77075,37388,3397.673573
77076,33803,7082.12864
77077,52151,5983.363928
77078,14777,1379.738562
77079,31280,4239.631336
77080,45275,7093.05969
77081,47860,15433.73105
77082,49900,3977.363303
77083,70837,6872.041133
77084,95137,3105.297516
77085,16074,3044.318182
77086,28009,4127.468317
77087,36399,5472.710871
77088,49660,4440.271817
77089,48685,3830.448466
77090,32930,4004.134241
77091,23472,3268.62554
77092,33745,4430.803571
77093,46929,3902.619543
77094,8498,748.7884395
77095,66502,4321.679231
77096,32628,5450.718343
77098,13076,7366.760563
77099,47091,7576.99115
77201,0,0
77301,30769,1627.817162
77302,18118,314.0687838
77303,16710,270.2090846
77304,21314,562.3153229
77306,11931,290.0943396
77316,16036,127.0701596
77318,14281,372.3762092
77320,33678,105.9189835
77326,69,28.96725441
77327,20160,63.45389363
77328,13993,86.19457688
77331,6824,44.56897284
77334,141,9.840871022
77335,2350,64.27789934
77336,12471,319.3597951
77338,33971,1282.069668
77339,37512,2224.11953
77340,29809,136.9703765
77342,23,169.1176471
77345,26122,3089.167455
77346,53578,3086.112551
77350,66,25.01895375
77351,32517,48.43214034
77354,30215,398.0843467
77355,24010,420.9105412
77356,24498,188.3143338
77357,19987,318.3454383
77358,4993,40.32531619
77359,721,13.73464139
77360,5280,160.3011719
77362,4600,564.8330059
77363,3269,47.15402591
77364,2223,73.25512423
77365,25769,726.0509411
77367,143,176.980198
77368,152,20.12978413
77369,1018,27.79522184
77371,7665,60.25943396
77372,12164,234.3737958
77373,54609,2300.39176
77374,510,9.833789673
77375,39351,1153.210445
77376,617,19.95472186
77377,28708,738.5454452
77378,14685,151.0041234
77379,70544,2799.365079
77380,23136,1860.854178
77381,34961,2669.389937
77382,35369,3137.218379
77384,11857,677.8527327
77385,19534,895.5210196
77386,36407,904.4093901
77388,40384,2905.323741
77389,21255,1018.593952
77396,43317,1615.522321
77401,17491,4663.023194
77406,33682,518.7672309
77407,28595,1517.861882
77412,106,12.19371908
77414,23047,44.46189284
77415,46,26.46720368
77417,2457,40.83226696
77418,9585,50.42878939
77419,1512,23.94337202
77420,2205,41.40223065
77422,13933,81.57303108
77423,9483,65.76465367
77426,2100,23.66730531
77428,61,0.736848463
77429,72264,1881.434039
77430,2283,20.45112513
77432,173,6.836053266
77433,50539,866.3581041
77434,4816,25.22073379
77435,4539,32.31248932
77436,73,11.31958443
77437,17054,52.98132574
77440,37,7.26202159
77441,4809,110.0105229
77442,1137,5.893512471
77443,84,276.3157895
77444,784,20.91670669
77445,11977,67.64946765
77446,5217,794.9108639
77447,11872,118.3094662
77448,341,53.81095155
77449,94382,3161.02887
77450,71889,3524.316109
77451,77,66.49395509
77453,301,25.89470062
77454,217,11.07029895
77455,2045,9.697504256
77456,1303,24.8408129
77457,651,64.42992874
77458,468,12.90358157
77459,56274,1718.867406
77460,73,105.1873199
77461,10679,72.23398427
77464,221,119.7831978
77465,7161,36.76606494
77466,690,59.68341839
77467,57,2.314156957
77468,131,6.821140328
77469,35321,270.0650676
77470,338,11.83349088
77471,35241,408.3877024
77473,97,829.0598291
77474,12782,61.44631019
77475,773,32.51451165
77476,313,60.83576288
77477,35897,3426.59412
77478,24739,2543.071546
77479,74514,2250.022647
77480,8097,56.8869217
77481,35,4.376094024
77482,2307,38.99396582
77483,311,8.599236852
77484,11068,71.52735592
77485,4054,48.64761082
77486,6851,144.2376521
77488,14148,65.20356527
77489,35554,3165.702075
77493,23104,400.4922949
77494,61600,1509.249051
77498,49906,3217.458578
77502,37995,6767.901674
77503,24251,2832.729821
77504,24529,4439.638009
77505,23223,2538.310198
77506,35977,3931.053322
77507,0,0
77510,13731,467.3905644
77511,46627,294.1209866
77514,4942,22.66369498
77515,30309,147.9606532
77517,5315,263.6539511
77518,8673,2991.721283
77519,1191,28.75908531
77520,36489,1525.715003
77521,49507,1192.968505
77523,17031,189.2186163
77530,31086,2362.5171
77531,15639,794.866582
77532,26236,334.5788433
77533,1022,39.74024964
77534,2863,79.54987497
77535,31295,99.66814441
77536,30690,2452.061361
77538,934,6.4131614
77539,38806,769.8075779
77541,17412,147.5205666
77545,19431,1593.61929
77546,47636,1807.200577
77547,9735,3651.537884
77550,23043,3069.535101
77551,17753,4655.913978
77554,8863,250.239991
77560,1005,32.06969175
77561,53,97.60589319
77562,10459,704.6419187
77563,9103,173.3805687
77564,1988,37.83567745
77565,5790,1520.483193
77566,28739,1216.156743
77568,14308,1138.446849
77571,35666,1020.428016
77573,71580,2373.263486
77575,15949,66.59818524
77577,1368,68.42394838
77578,12672,339.8685799
77580,312,100.8077544
77581,42383,1644.536707
77583,28531,171.0153267
77584,70228,2187.924481
77585,1014,9.663953644
77586,20970,1614.815956
77587,16568,5580.330077
77590,30374,1721.296611
77591,13131,1215.833333
77597,777,35.69459757
77598,23059,1904.757971
77611,8219,340.8676178
77612,8901,25.60657756
77613,1218,32.02397855
77614,603,58.81779165
77615,1012,65.85111921
77616,1136,21.73621874
77617,73,12.63631643
77619,16147,2704.237146
77622,1390,61.92916017
77623,448,28.55321861
77624,856,14.12401412
77625,8489,27.43919192
77627,21454,2027.405027
77629,877,13.76096405
77630,26796,295.7452679
77632,22776,172.3600369
77640,16875,437.8340512
77642,37111,1885.529926
77650,1896,90.09693975
77651,13043,1053.469025
77655,356,7.560312606
